ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097872/d078s0422.jpg,Bembidion monticola,Dromius agilis,Bembidion decorum,Agonum fuliginosum,Bembidion stephensii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097927/d180s0042.jpg,Harpalus neglectus,Amara convexior,Harpalus serripes,Harpalus latus,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473319/d047s0222.jpg,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0227.jpg,Dicheirotrichus placidus,Dicheirotrichus placidus,Bembidion tetracolum,Bembidion biguttatum,Bembidion biguttatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755079/d145s0489.jpg,Agonum fuliginosum,Agonum thoreyi,Agonum fuliginosum,Bembidion decorum,Agonum fuliginosum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872143/d066s0053.jpg,Bembidion litorale,Sericoda quadripunctata,Bembidion litorale,Bembidion atrocaeruleum,Bembidion litorale
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872148/d084s0178.jpg,Bembidion assimile,Bembidion ephippium,Bembidion mannerheimii,Acupalpus dorsalis,Acupalpus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036192/d088s0327.jpg,Bembidion obtusum,Bembidion normannum,Bembidion gilvipes,Bembidion gilvipes,Bembidion gilvipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8137203/d143s0128.jpg,Platynus assimilis,Platynus assimilis,Platynus assimilis,Platynus assimilis,Platynus assimilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9346940/d040s0209.jpg,Notiophilus aquaticus,Sericoda quadripunctata,Notiophilus aquaticus,Notiophilus aquaticus,Notiophilus aquaticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475140/d189s0271.jpg,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872129/d076s0251.jpg,Bembidion decorum,Bembidion decorum,Ophonus rupicola,Pterostichus strenuus,Ophonus rupicola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4479895/d215s0497.jpg,Syntomus obscuroguttatus,Bembidion ephippium,Dicheirotrichus cognatus,Acupalpus dubius,Dyschirius salinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755082/d148s0119.jpg,Agonum micans,Agonum nigrum,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473795/d036s0226.jpg,Nebria salina,Platynus assimilis,Nebria salina,Nebria brevicollis,Nebria brevicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755296/d130s0069.jpg,Calathus erratus,Calathus mollis,Calathus erratus,Calathus erratus,Calathus erratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308787/d038s0050.jpg,Nebria complanata,Nebria complanata,Nebria livida,Nebria complanata,Nebria livida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7508714/d124s0443.jpg,Pterostichus strenuus,Ophonus rufibarbis,Pterostichus strenuus,Agonum micans,Pterostichus strenuus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872111/d100s0035.jpg,Bembidion lunulatum,Trechus quadristriatus,Bembidion articulatum,Bembidion biguttatum,Bembidion articulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470555/d021s0096.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480302/d210s0242.jpg,Paradromius linearis,Paradromius linearis,Paradromius linearis,Paradromius linearis,Paradromius linearis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7641814/d110s0068.jpg,Pterostichus madidus,Agonum emarginatum,Harpalus latus,Agonum emarginatum,Pterostichus madidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755011/d152s0119.jpg,Agonum marginatum,Bradycellus ruficollis,Pelophila borealis,Paranchus albipes,Patrobus atrorufus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036255/d075s0046.jpg,Bembidion bruxellense,Acupalpus brunnipes,Bembidion bruxellense,Bembidion lunulatum,Bembidion bruxellense
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7873810/d123s0432.jpg,Pterostichus diligens,Patrobus atrorufus,Pterostichus diligens,Agonum fuliginosum,Pterostichus diligens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7508714/d124s0003.jpg,Pterostichus strenuus,Amara communis,Clivina fossor,Amara communis,Clivina fossor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988447/d150s0189.jpg,Agonum thoreyi,Platyderus depressus,Agonum thoreyi,Agonum gracile,Agonum thoreyi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d042s0077.jpg,Notiophilus biguttatus,Dyschirius thoracicus,Bembidion properans,Bembidion properans,Bembidion varium
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470555/d021s0021.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755982/d195s0411.jpg,Bradycellus verbasci,Bradycellus verbasci,Bradycellus verbasci,Bradycellus harpalinus,Bradycellus verbasci
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097867/d101s0269.jpg,Bembidion mannerheimii,Bembidion normannum,Bembidion gilvipes,Bembidion gilvipes,Bembidion gilvipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035931/d080s0240.jpg,Bembidion tetracolum,Pedius longicollis,Paranchus albipes,Agonum fuliginosum,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4478057/d062s0070.jpg,Blemus discus,Epaphius secalis,Epaphius secalis,Trechus quadristriatus,Blemus discus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097924/d184s0050.jpg,Harpalus tardus,Synuchus vivalis,Pterostichus vernalis,Agonum nigrum,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872119/d069s0129.jpg,Bembidion punctulatum,Bembidion punctulatum,Bembidion punctulatum,Bembidion atrocaeruleum,Bembidion punctulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473127/d169s0142.jpg,Amara consularis,Amara consularis,Amara consularis,Amara ovata,Amara consularis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035167/d162s0132.jpg,Amara lunicollis,Harpalus rubripes,Amara communis,Amara communis,Amara lunicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755322/d129s0106.jpg,Calathus cinctus,Calathus cinctus,Calathus cinctus,Calathus melanocephalus,Calathus cinctus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873525/d053s0479.jpg,Dyschirius aeneus,Dyschirius tristis,Dyschirius aeneus,Bembidion obtusum,Dyschirius aeneus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035551/d049s0232.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036192/d088s0016.jpg,Bembidion obtusum,Bembidion clarkei,Bembidion clarkei,Acupalpus dubius,Bembidion guttula
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755044/d152s0065.jpg,Agonum ericeti,Agonum ericeti,Agonum ericeti,Agonum fuliginosum,Agonum ericeti
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472858/d160s0330.jpg,Amara eurynota,Amara ovata,Amara ovata,Amara ovata,Amara aulica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8335452/d075s0036.jpg,Bembidion bualei,Bembidion bruxellense,Bembidion bruxellense,Bembidion tetracolum,Bembidion bruxellense
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480302/d210s0274.jpg,Paradromius linearis,Paradromius linearis,Paradromius linearis,Paradromius linearis,Paradromius linearis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035931/d080s0420.jpg,Bembidion tetracolum,Amara tibialis,Bembidion litorale,Bembidion decorum,Elaphrus riparius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988516/d039s0098.jpg,Pelophila borealis,Pelophila borealis,Pelophila borealis,Agonum muelleri,Agonum muelleri
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8264200/d043s0398.jpg,Notiophilus palustris,Agonum gracile,Agonum gracile,Agonum fuliginosum,Agonum fuliginosum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873524/d053s0248.jpg,Dyschirius globosus,Dyschirius globosus,Dyschirius aeneus,Bembidion obtusum,Philorhizus notatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473320/d048s0058.jpg,Elaphrus uliginosus,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988363/d131s0166.jpg,Calathus fuscipes,Patrobus atrorufus,Loricera pilicornis,Loricera pilicornis,Loricera pilicornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097872/d078s0466.jpg,Bembidion monticola,Ophonus rupicola,Bembidion decorum,Bembidion deletum,Bembidion decorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475757/d193s0090.jpg,Dicheirotrichus cognatus,Trechus obtusus,Dyschirius salinus,Bembidion doris,Bembidion ephippium
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7873810/d123s0481.jpg,Pterostichus diligens,Bembidion prasinum,Amara plebeja,Amara aenea,Amara plebeja
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308805/d100s0356.jpg,Bembidion iricolor,Bembidion bruxellense,Bembidion femoratum,Bembidion lunulatum,Bembidion femoratum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5716406/d055s0113.jpg,Dyschirius salinus,Trechus obtusus,Pterostichus strenuus,Trechus obtusus,Dyschirius aeneus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475707/d198s0169.jpg,Acupalpus exiguus,Bembidion assimile,Bembidion guttula,Bembidion gilvipes,Bembidion guttula
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9377664/d071s0688.jpg,Bembidion obliquum,Bembidion femoratum,Bembidion obliquum,Bembidion obliquum,Bembidion obliquum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473319/d047s0201.jpg,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036154/d090s0422.jpg,Bembidion guttula,Bembidion normannum,Bembidion prasinum,Bembidion lampros,Bembidion aeneum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097869/d089s0072.jpg,Bembidion biguttatum,Bembidion lunulatum,Bembidion lunulatum,Bembidion biguttatum,Bembidion lunulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988207/d046s0008.jpg,Blethisa multipunctata,Blethisa multipunctata,Blethisa multipunctata,Pelophila borealis,Blethisa multipunctata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755339/d179s0266.jpg,Harpalus latus,Calathus melanocephalus,Nebria rufescens,Harpalus latus,Amara lunicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036893/d051s0026.jpg,Clivina fossor,Dyschirius thoracicus,Clivina fossor,Agonum emarginatum,Bembidion lampros
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7508714/d124s0664.jpg,Pterostichus strenuus,Amara familiaris,Pterostichus strenuus,Amara convexior,Pterostichus strenuus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756374/d102s0350.jpg,Pogonus chalceus,Sericoda quadripunctata,Agonum fuliginosum,Agonum fuliginosum,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473319/d047s0194.jpg,Elaphrus cupreus,Asaphidion curtum,Asaphidion curtum,Acupalpus exiguus,Pterostichus vernalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097862/d054s0411.jpg,Dyschirius politus,Dyschirius nitidus,Dyschirius politus,Dyschirius impunctipennis,Dyschirius politus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d041s0246.jpg,Notiophilus biguttatus,Bembidion punctulatum,Bembidion punctulatum,Agonum fuliginosum,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097883/d071s0338.jpg,Bembidion varium,Trechus rubens,Bembidion varium,Agonum fuliginosum,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5754974/d142s0374.jpg,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5754974/d142s0188.jpg,Anchomenus dorsalis,Agonum thoreyi,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035551/d049s0394.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Notiophilus biguttatus,Elaphrus riparius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474146/d139s0523.jpg,Oxypselaphus obscurus,Oxypselaphus obscurus,Oxypselaphus obscurus,Agonum fuliginosum,Trechus obtusus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7641814/d111s0103.jpg,Pterostichus madidus,Anisodactylus nemorivagus,Pterostichus madidus,Nebria brevicollis,Pterostichus madidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755011/d152s0152.jpg,Agonum marginatum,Agonum marginatum,Agonum marginatum,Agonum marginatum,Agonum marginatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7917481/d109s0095.jpg,Pterostichus cristatus,Nebria salina,Pterostichus niger,Pterostichus niger,Pterostichus niger
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755079/d145s0604.jpg,Agonum fuliginosum,Agonum thoreyi,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9491931/d125s0069.jpg,Abax parallelepipedus,Abax parallelepipedus,Pterostichus niger,Abax parallelepipedus,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474169/d141s0036.jpg,Paranchus albipes,Calathus mollis,Stenolophus mixtus,Amara bifrons,Calathus mollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097871/d077s0182.jpg,Bembidion fluviatile,Agonum thoreyi,Bembidion tetracolum,Stenolophus mixtus,Bembidion fluviatile
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988354/d133s0221.jpg,Calathus melanocephalus,Bradycellus ruficollis,Calathus mollis,Paranchus albipes,Calathus melanocephalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474780/d217s0004.jpg,Drypta dentata,Dromius agilis,Drypta dentata,Dromius agilis,Dromius agilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097923/d184s0142.jpg,Harpalus smaragdinus,Amara apricaria,Amara familiaris,Amara apricaria,Harpalus anxius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097878/d076s0025.jpg,Bembidion deletum,Dyschirius aeneus,Pterostichus nigrita,Agonum gracile,Pterostichus vernalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097930/d059s0274.jpg,Epaphius secalis,Philorhizus notatus,Trechus obtusus,Bembidion gilvipes,Oxypselaphus obscurus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753757/d107s0037.jpg,Poecilus kugelanni,Abax parallelepipedus,Harpalus rufipalpis,Harpalus rubripes,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873524/d053s0263.jpg,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus,Dyschirius globosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475157/d186s0312.jpg,Ophonus laticollis,Anchomenus dorsalis,Ophonus rufibarbis,Ophonus rufibarbis,Harpalus latus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308787/d038s0143.jpg,Nebria complanata,Nebria complanata,Nebria complanata,Nebria complanata,Nebria complanata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097862/d054s0223.jpg,Dyschirius politus,Bembidion bualei,Bembidion monticola,Bembidion deletum,Syntomus obscuroguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8563753/d164s0249.jpg,Amara ovata,Amara ovata,Amara ovata,Amara ovata,Amara ovata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757308/d208s0147.jpg,Demetrias monostigma,Philorhizus melanocephalus,Demetrias atricapillus,Philorhizus melanocephalus,Demetrias atricapillus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308800/d084s0267.jpg,Bembidion fumigatum,Bembidion fumigatum,Bembidion fumigatum,Bembidion fumigatum,Bembidion fumigatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4476667/d061s0304.jpg,Trechus quadristriatus,Acupalpus meridianus,Trechus quadristriatus,Acupalpus dubius,Trechus quadristriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1037633/d199s0304.jpg,Acupalpus meridianus,Bembidion saxatile,Acupalpus meridianus,Bembidion saxatile,Bembidion femoratum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872147/d083s0217.jpg,Bembidion gilvipes,Anthracus consputus,Bembidion obtusum,Bembidion obtusum,Bembidion guttula
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9581584/d135s0257.jpg,Calathus mollis,Calathus ambiguus,Calathus mollis,Calathus mollis,Calathus mollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8056040/d016s0036.jpg,Carabus nemoralis,Carabus violaceus,Carabus nemoralis,Carabus violaceus,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755011/d152s0120.jpg,Agonum marginatum,Agonum marginatum,Agonum marginatum,Agonum marginatum,Agonum marginatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035195/d161s0247.jpg,Amara familiaris,Amara tibialis,Amara tibialis,Amara familiaris,Pterostichus strenuus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753697/d106s0015.jpg,Poecilus cupreus,Poecilus cupreus,Poecilus cupreus,Poecilus cupreus,Poecilus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753720/d108s0090.jpg,Poecilus versicolor,Anisodactylus poeciloides,Poecilus versicolor,Poecilus cupreus,Poecilus versicolor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471202/d206s0249.jpg,Masoreus wetterhallii,Bradycellus ruficollis,Bradycellus verbasci,Philorhizus notatus,Bradycellus verbasci
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4479890/d215s0406.jpg,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus,Syntomus foveatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036893/d051s0234.jpg,Clivina fossor,Bradycellus ruficollis,Bembidion monticola,Bradycellus sharpi,Clivina fossor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036192/d088s0142.jpg,Bembidion obtusum,Dyschirius globosus,Bembidion clarkei,Dyschirius globosus,Bembidion guttula
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872829/d011s0025.jpg,Carabus arvensis,Carabus arvensis,Carabus arvensis,Carabus arvensis,Carabus granulatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8137203/d143s0105.jpg,Platynus assimilis,Platynus assimilis,Platynus assimilis,Nebria brevicollis,Platynus assimilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035931/d080s0312.jpg,Bembidion tetracolum,Agonum micans,Bembidion tibiale,Agonum gracile,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480315/d213s0308.jpg,Philorhizus melanocephalus,Philorhizus notatus,Philorhizus notatus,Philorhizus melanocephalus,Philorhizus melanocephalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035864/d174s0180.jpg,Harpalus affinis,Harpalus affinis,Harpalus affinis,Harpalus affinis,Harpalus affinis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473297/d105s0118.jpg,Stomis pumicatus,Harpalus pumilus,Harpalus neglectus,Amara lucida,Bembidion atrocaeruleum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8607776/d069s0221.jpg,Bembidion pallidipenne,Bembidion saxatile,Bembidion pallidipenne,Bembidion pallidipenne,Bembidion dentellum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473860/d032s0380.jpg,Leistus ferrugineus,Leistus spinibarbis,Pterostichus strenuus,Nebria brevicollis,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756945/d054s0280.jpg,Dyschirius tristis,Dyschirius tristis,Bembidion minimum,Bembidion lampros,Dyschirius tristis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756814/d065s0015.jpg,Ocys quinquestriatus,Bembidion atrocaeruleum,Ocys quinquestriatus,Bembidion atrocaeruleum,Bembidion deletum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755079/d145s0478.jpg,Agonum fuliginosum,Agonum nigrum,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036899/d051s0238.jpg,Clivina collaris,Bembidion bruxellense,Pterostichus diligens,Clivina fossor,Clivina collaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755079/d145s0358.jpg,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum,Agonum micans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470555/d021s0006.jpg,Carabus problematicus,Carabus problematicus,Carabus problematicus,Carabus problematicus,Harpalus rufipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475181/d188s0285.jpg,Ophonus rupicola,Ophonus rupicola,Ophonus azureus,Ophonus ardosiacus,Ophonus rupicola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473834/d030s0120.jpg,Leistus fulvibarbis,Platynus assimilis,Leistus fulvibarbis,Leistus spinibarbis,Platynus livens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755982/d195s0377.jpg,Bradycellus verbasci,Badister dilatatus,Bradycellus harpalinus,Agonum micans,Bradycellus verbasci
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035231/d168s0182.jpg,Amara apricaria,Amara curta,Amara infima,Amara curta,Amara bifrons
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988354/d133s0426.jpg,Calathus melanocephalus,Ophonus rufibarbis,Calathus melanocephalus,Calathus melanocephalus,Calathus melanocephalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097878/d076s0576.jpg,Bembidion deletum,Bembidion lunatum,Pterostichus strenuus,Dicheirotrichus placidus,Bembidion bruxellense
