ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_SVMLinear,Pred_SVMPolynomial,Pred_SVMRadialBasis,Pred_NearestNeighbor,Pred_RandomForest,Pred_MLP_Baseline
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0158.JPG/12db687c-e030-47e6-b4d5-56ebefc5ab29.png,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0484.JPG/b40623a8-7db1-4c27-ba47-a90fea275af5.png,Trechus obtusus,Mecyclothorax rufipennis,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0483.JPG/505d87db-9752-48f1-b46f-5c2a15f50269.png,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0288.JPG/35afdb57-4703-4a6e-8c8d-71de0a4ce510.png,Mecyclothorax konanus,Mecyclothorax karschi,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0231.JPG/52f1e01c-edfd-4f01-b21c-130451680f0f.png,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0295.JPG/86a22d37-7c8a-45ec-b88c-1c656e835b0d.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax brunneonubiger,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax rufipennis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0286.JPG/d9ca060e-175e-4d2d-bcf6-47c7b0c0fdc7.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0215.JPG/d2c0148e-be31-44a9-8790-5127aa248acf.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0432.JPG/d4f193c2-8932-4087-a605-91fff6fc1f1a.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0139.JPG/909d8581-0814-4584-bf22-df22bb8c60c9.png,Mecyclothorax karschi,Agonum muelleri,Mecyclothorax karschi,Mecyclothorax karschi,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax karschi
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0189.JPG/00aa53e1-7e08-4e43-8d50-d1cd691dc221.png,Mecyclothorax discedens,Mecyclothorax discedens,Mecyclothorax discedens,Mecyclothorax gagnei,Mecyclothorax discedens,Trechus obtusus,Mecyclothorax discedens,Trechus obtusus,Mecyclothorax discedens
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0250.JPG/4466f318-ff0d-4950-b1e5-a7376f40d55c.png,Mecyclothorax discedens,Agonum muelleri,Mecyclothorax discedens,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax rufipennis,Mecyclothorax konanus,Mecyclothorax discedens
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0551.JPG/6610afbb-1204-462b-a2f3-4dd157e29bba.png,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0184.JPG/4378db2c-0018-4695-a9d3-a06b32c69f0e.png,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0290.JPG/1cbd252f-2822-4448-ad8a-31ab1496d8f6.png,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0510.JPG/349db863-f579-41a7-be12-5ad2854d26d5.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0232.JPG/983473b3-7868-4f4f-aa50-ee8056ed4e0b.png,Trechus obtusus,Mecyclothorax discedens,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0358.JPG/83cdfd76-3582-40a3-a265-371afac530b8.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0303.JPG/667f0cad-76dd-422a-8d76-5fcde6dd3a4a.png,Mecyclothorax discedens,Mecyclothorax brunneonubiger,Mecyclothorax discedens,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax discedens
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0428.JPG/bee50373-bec7-44b3-a353-813e1208564b.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0502.JPG/a7f80319-a8df-4c85-b94b-e656077fc26e.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0499.JPG/ae37a6a6-c31b-435a-a039-36bbeeb549c1.png,Mecyclothorax konanus,Agonum muelleri,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0423.JPG/e098a3b3-dd4a-4a13-b12a-385aa7d0270c.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0235.JPG/8b89304b-c927-4764-988f-df893d2dfa8a.png,Trechus obtusus,Agonum muelleri,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0545.JPG/0a8a0f91-0e46-4641-8c0e-e289d3656334.png,Trechus obtusus,Agonum muelleri,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0183.JPG/9e066d24-dff5-45fe-8df2-978271b62e88.png,Trechus obtusus,Mecyclothorax rufipennis,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0362.JPG/b6117158-35c7-41aa-b73e-111d872027ff.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0267.JPG/0f6612ed-5720-4ca9-a5f3-a7b02999631d.png,Mecyclothorax rufipennis,Agonum muelleri,Mecyclothorax rufipennis,Mecyclothorax rufipennis,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax rufipennis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0557.JPG/0e9ca8ff-0356-49b0-9f8b-db6c19255076.png,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0339.JPG/e205fc13-6fa0-4555-97f8-757f7c172893.png,Trechus obtusus,Agonum muelleri,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0121.JPG/6e457bf4-fddb-4b60-9d0c-10c1be5a3f57.png,Mecyclothorax konanus,Mecyclothorax brunneonubiger,Mecyclothorax brunneonubiger,Mecyclothorax brunneonubiger,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax brunneonubiger
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0518.JPG/14782825-1770-4f68-8031-e4c69df260a1.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0468.JPG/a829e3d1-5503-45fc-8970-3901b8548036.png,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0429.JPG/ee837991-6c35-414c-b4ad-dacb6445b0e6.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0223.JPG/9a9f50f1-7b17-44ff-85c7-e2eb8346ba6e.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0378.JPG/b9bad24c-cfd5-4037-85e3-c60d2483f51f.png,Mecyclothorax konanus,Agonum muelleri,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0216.JPG/d9b70a0d-0bdb-4b47-8305-222503c914f7.png,Mecyclothorax konanus,Agonum muelleri,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0419.JPG/7623539b-9e59-44f3-96c0-51cec102cbc8.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0439.JPG/e3069a9d-f144-4688-939a-1d986161a291.png,Mecyclothorax konanus,Mecyclothorax brunneonubiger,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0324.JPG/cc3b52a7-0a1a-48b8-9373-f70046be2ac1.png,Trechus obtusus,Mecyclothorax discedens,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0358.JPG/cd20bee5-5bb2-4c93-ad8b-2511f365b8fb.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0525.JPG/0b350a15-3032-4500-b824-69a34e4512f7.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0291.JPG/e77d85d9-c669-4bb2-898a-1020950fb839.png,Mecyclothorax konanus,Mecyclothorax brunneonubiger,Mecyclothorax rufipennis,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0353.JPG/55bfec91-9553-4810-a9a9-ca1ddddd3718.png,Mecyclothorax konanus,Mecyclothorax karschi,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0543.JPG/341561bd-42ce-4875-9bd9-0c9e6b68155e.png,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0502.JPG/adfb1d62-7f90-4788-b578-74b9ce9f64e0.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0211.JPG/eb8e6d23-6b21-4fdb-97cb-5a7da75711c4.png,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0304.JPG/22a81367-7ba3-4c30-b65e-6dfaf1b12c70.png,Mecyclothorax discedens,Mecyclothorax rufipennis,Mecyclothorax discedens,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax discedens,Trechus obtusus,Mecyclothorax discedens
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0515.JPG/4fa77acc-4d68-4f1b-bdd9-6633c10c81c6.png,Mecyclothorax konanus,Mecyclothorax rufipennis,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0332.JPG/12b55df9-5de0-4c55-a53d-10100da4a377.png,Trechus obtusus,Agonum muelleri,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0546.JPG/703f4be2-b430-4b37-9a2e-65156a5bb25f.png,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax discedens,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0128.JPG/208b6056-f2b1-4585-b643-283371fe4f68.png,Blackburnia kilauea,Blackburnia hawaiiensis,Blackburnia kilauea,Blackburnia kilauea,Mecyclothorax konanus,Mecyclothorax konanus,Blackburnia hawaiiensis,Trechus obtusus,Blackburnia hawaiiensis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0143.JPG/5d336f57-38ca-4b61-8e4d-559d90dc0346.png,Mecyclothorax rufipennis,Mecyclothorax brunneonubiger,Mecyclothorax rufipennis,Mecyclothorax rufipennis,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Mecyclothorax rufipennis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0522.JPG/fc9a7612-50b7-4af4-90c5-b0e0baf2746b.png,Mecyclothorax konanus,Agonum muelleri,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0340.JPG/4ebcda08-2daf-4dc8-9803-58d432917765.png,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0177.JPG/0d146136-74c5-477d-b2f1-a5ce6a47bc99.png,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0233.JPG/d01edc2a-a34d-4385-a125-f356d7dfc7b2.png,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/af6bd343-7d85-438d-9f26-0466c64884b6.png,Mecyclothorax discedens,Mecyclothorax brunneonubiger,Mecyclothorax discedens,Mecyclothorax discedens,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax discedens,Trechus obtusus,Mecyclothorax discedens
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0454.JPG/ae795080-c08d-4ce3-9817-3d7e3d8dc83e.png,Mecyclothorax konanus,Mecyclothorax karschi,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0223.JPG/73fdc2ff-882c-4837-959b-c384d9ad8b5c.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0372.JPG/9418fa30-0db3-47a2-b112-7f9d3f52cd83.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0473.JPG/07ace261-379a-44aa-a3e3-57739af766b0.png,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0121.JPG/70278d47-a4cd-417e-9732-2276c7e74d9e.png,Mecyclothorax konanus,Mecyclothorax brunneonubiger,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0129.JPG/bb2130d7-aefc-4e6b-971d-f0c249dc75ce.png,Blackburnia hawaiiensis,Mecyclothorax discedens,Trechus obtusus,Mecyclothorax punakukini,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax neonomas
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0159.JPG/02d5351e-735b-4f1f-8ff5-af4fc06eb5dd.png,Mecyclothorax discedens,Mecyclothorax rufipennis,Mecyclothorax discedens,Mecyclothorax rufipennis,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax discedens
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0201.JPG/9635832c-52b1-4077-8993-bc5aa91a57de.png,Blackburnia hawaiiensis,Mecyclothorax konanus,Blackburnia hawaiiensis,Blackburnia kilauea,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Blackburnia hawaiiensis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0520.JPG/bb6228d8-98f8-4d1a-b108-c8b733c9974d.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0509.JPG/765b2149-c884-4e85-b674-308180f6a8ac.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0477.JPG/3c1ca685-0368-42d6-9103-fa51ee73b89c.png,Trechus obtusus,Mecyclothorax rufipennis,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0425.JPG/f8ce2bd7-ba68-45a9-a66e-d59104b550b6.png,Mecyclothorax konanus,Agonum muelleri,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax rufipennis,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0148.JPG/c82dd742-4202-479b-86b0-8daed9a058bb.png,Mecyclothorax brunneonubiger,Mecyclothorax rufipennis,Mecyclothorax brunneonubiger,Mecyclothorax brunneonubiger,Mecyclothorax konanus,Trechus obtusus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax brunneonubiger
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0446.JPG/7697e823-fee1-4a73-9f89-3a78b0822228.png,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax discedens,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0180.JPG/5490fe8a-ce11-4e93-8d33-bc1bd3988cf0.png,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus
