ImageFilePath,Genus,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/punctatostriatum/4c6a649c-8072-49e8-8f11-abac43b23524.png,Bembidion,Leistus,Carabus,Pterostichus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bradycellus/nigrinus/5c368e80-d4f9-4e9a-9bbb-c711d3c403bf.png,Bradycellus,Stenolophus,Carabus,Calathus,Nebria
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bradycellus/nigrinus/9810eae9-9a51-446c-8bf0-3ff7cf4fa63c.png,Bradycellus,Anchomenus,Carabus,Badister,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/rusticus/138497ea-da2d-45f3-9631-af2d1a604f79.png,Anisodactylus,Ophonus,Calathus,Pterostichus,Anisodactylus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/sanctaecrucis/421e14db-841f-4796-b766-4dbea2eb5c33.png,Anisodactylus,Ophonus,Stenolophus,Stenolophus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/somnulentus/421dcd83-ff6f-4ac7-8aed-bff3c72a34c4.png,Harpalus,Ophonus,Harpalus,Harpalus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/somnulentus/10bddb79-8ec2-4447-8a2e-40f49f73d723.png,Harpalus,Calathus,Calathus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/somnulentus/e61d03c4-0260-42fe-a9ab-2e9049075d92.png,Harpalus,Nebria,Broscus,Agonum,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/muelleri/b0edd95c-d3d0-400a-9148-50e82d228cd5.png,Agonum,Pterostichus,Broscus,Pterostichus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/muelleri/d2d85014-892c-41a5-834d-dc2caafe30ab.png,Agonum,Pterostichus,Laemostenus,Pterostichus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/muelleri/59af9736-12ea-402c-951a-80d52c14e35f.png,Agonum,Patrobus,Laemostenus,Poecilus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/fuliginosus/15198021-d987-4350-952f-df421ae587f9.png,Stenolophus,Oodes,Harpalus,Harpalus,Poecilus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/fuliginosus/3c30a952-a516-415a-91dc-fbddbea28177.png,Stenolophus,Ophonus,Broscus,Calathus,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/fuliginosus/ae48de1a-9af0-432a-be15-ad72d71a4bd5.png,Stenolophus,Pterostichus,Broscus,Pterostichus,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/erraticus/838b92f1-857f-4756-8f0f-5ee8ab04c43e.png,Harpalus,Ophonus,Calathus,Harpalus,Anisodactylus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/faunus/6fd50c55-e9b5-4250-a5f2-2172175f8d57.png,Harpalus,Synuchus,Harpalus,Anisodactylus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/littoralis/6ee49508-b239-4f4c-92dd-54d853d26fd0.png,Amara,Ophonus,Amara,Calathus,Amara
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/littoralis/a20761a3-f8a0-484f-98fb-cc5d9c5406d1.png,Amara,Ophonus,Calathus,Pterostichus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/littoralis/9e3fa975-6a1d-4fe1-8798-993b275e6413.png,Amara,Pterostichus,Pterostichus,Pterostichus,Abax
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/vagans/c2ca60be-724c-42e6-8173-f3dc1f6d69e8.png,Harpalus,Synuchus,Anisodactylus,Anisodactylus,Anisodactylus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/vagans/7a7bee9e-3239-414b-a544-96b4b6b99733.png,Harpalus,Pterostichus,Calathus,Pterostichus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/compar/724cc684-c3dc-447b-8a8b-05da5dc2a4dc.png,Harpalus,Ophonus,Harpalus,Pterostichus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/compar/b07d6fdd-9bfb-45a8-a627-fa20a6d86bf1.png,Harpalus,Ophonus,Pterostichus,Ophonus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/erythropus/38c03d3b-92ea-43f7-9282-b8c0d47fa3b7.png,Harpalus,Synuchus,Laemostenus,Pterostichus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/erythropus/f35923f9-d2f6-4e5b-bcf1-b3333445b2c4.png,Harpalus,Ophonus,Calathus,Ophonus,Ophonus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/caudicalis/82c736ba-15ad-4edd-8e90-28917df062b5.png,Pterostichus,Synuchus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/caudicalis/2a2ba124-cbea-44aa-9781-48269f5dd958.png,Pterostichus,Pterostichus,Pterostichus,Pterostichus,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/tristis/4dc67a8a-9a23-4264-bc4c-35a67dab5229.png,Pterostichus,Synuchus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/tristis/102fb041-ed34-4542-8793-7a8531c7bf80.png,Pterostichus,Synuchus,Pterostichus,Pterostichus,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/vafer/4eaa0db2-ac67-4151-bc7d-067e0ddb2daf.png,Chlaenius,Synuchus,Laemostenus,Leistus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Badister/maculatus/a8228606-47f1-49b2-8cee-6f61a876fe3e.png,Badister,Dicheirotrichus,Dicheirotrichus,Bembidion,Nebria
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Badister/maculatus/be7d6743-7ced-474c-b4ac-3b22e71d357a.png,Badister,Oxypselaphus,Calathus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/collaris/76d77832-4759-434d-802f-be3d3be89263.png,Lebia,Dicheirotrichus,Broscus,Dicheirotrichus,Cymindis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/lobulata/b63fc14a-1e90-4c73-ada4-8bf81279824c.png,Lebia,Dicheirotrichus,Dromius,Bembidion,Dromius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/alexiguus/04203cbe-cd02-43de-94e8-a2c33b25286f.png,Brachinus,Dicheirotrichus,Brachinus,Brachinus,Brachinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/comma/c5f01a98-4e9c-4fb1-8126-c785104c0e38.png,Stenolophus,Stenolophus,Stenolophus,Stenolophus,Stenolophus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/geniculatus/9e1104f1-46e1-4693-8340-d2ac1e60d898.png,Brachinus,Synuchus,Brachinus,Ophonus,Brachinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/lineola/7bcf05ea-2ee6-41ce-a942-34e3d350da65.png,Stenolophus,Badister,Dicheirotrichus,Badister,Badister
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/salebratum/135f8e94-84e5-487a-a6f5-99cae7917f21.png,Bembidion,Synuchus,Carabus,Pterostichus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/salebratum/0a3bafb9-e926-489e-bf86-3ad2540e7657.png,Bembidion,Pterostichus,Broscus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tachys/scitulus/75e3254d-cd4e-464e-ada0-d09a91de7cf6.png,Tachys,Dicheirotrichus,Paranchus,Badister,Stenolophus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/rusticum/4785982d-1768-4473-be39-fe24e855151f.png,Bembidion,Synuchus,Laemostenus,Pterostichus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/rusticum/eed5ba30-03cd-4089-ad13-e9440becf61c.png,Bembidion,Pterostichus,Carabus,Pterostichus,Nebria
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/carolinense/2f136635-67c3-47d7-9c43-06e09515f2a5.png,Bembidion,Synuchus,Laemostenus,Pterostichus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/carolinense/fe0017b8-5e59-4c29-be30-80921185f922.png,Bembidion,Pterostichus,Carabus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/planatum/0aef38b4-0e44-434b-821d-ee74633e15c3.png,Bembidion,Synuchus,Laemostenus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/planatum/47b07ac5-5a08-4699-9bb6-2282684800b7.png,Bembidion,Patrobus,Carabus,Pterostichus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/melanarium/6b37a24c-316d-44dd-a9f2-45a23099573c.png,Agonum,Synuchus,Laemostenus,Pterostichus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/melanarium/2dfc0740-c8a2-4abc-8314-c8e298df332a.png,Agonum,Pterostichus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/melanarium/71df6695-9735-45b3-840c-c7b83cba39d8.png,Agonum,Loricera,Chlaenius,Leistus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/sulcipenne/3b9ebd78-982b-4065-9b50-fa6e08e74d04.png,Bembidion,Pterostichus,Broscus,Pterostichus,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/tetracolum/03078123-1285-4754-b628-4e734a87fd5a.png,Bembidion,Leistus,Broscus,Pterostichus,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/externum/d8245114-c960-4650-9bab-6596dacb6d06.png,Calosoma,Synuchus,Nebria,Pterostichus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/7a213780-ed11-46e9-bcab-8fdbbea35343.png,Calosoma,Synuchus,Carabus,Pterostichus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Badister/flavipes/481379a0-0d42-4c63-aaa4-1b80ad1459d6.png,Badister,Synuchus,Nebria,Leistus,Nebria
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/texanum/e2dcbdfc-1e4d-463c-bb2e-4186490e536b.png,Bembidion,Synuchus,Calathus,Leistus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dyschirius/pumilus/436506b6-d191-475a-8d6e-0a338608e99a.png,Dyschirius,Patrobus,Clivina,Pterostichus,Clivina
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dyschirius/pumilus/ebaae7a5-9685-4003-b798-9b88666dd65a.png,Dyschirius,Bradycellus,Carabus,Bradycellus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/subacutus/4cbebc4d-5fa6-49d6-a6de-3c04a294d1c9.png,Pterostichus,Synuchus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/viridicolle/b7636bdb-5977-44a2-958c-df72aa36e9c9.png,Bembidion,Synuchus,Broscus,Leistus,Nebria
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/platicollis/de98f58b-d0c5-4b94-a31d-a5b0cbcb1b88.png,Cymindis,Synuchus,Nebria,Leistus,Cymindis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/transversale/f4af8721-7857-44d0-bca9-6a63fe315f78.png,Bembidion,Patrobus,Laemostenus,Leistus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/transversale/1cbd65df-bbc5-4f87-a676-7370226b674a.png,Bembidion,Leistus,Carabus,Pterostichus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/transversale/2fb3be85-74a3-46a6-b9d2-960265560957.png,Bembidion,Leistus,Laemostenus,Oxypselaphus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/cumatilis/c267e213-af5d-4736-8839-2ed0b5d0effa.png,Chlaenius,Dicheirotrichus,Leistus,Bembidion,Anchomenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/favicollis/25da2dc2-4ec5-4cce-8459-d9dae735ca86.png,Brachinus,Dicheirotrichus,Brachinus,Agonum,Brachinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/favicollis/8597dcb9-a733-468b-807f-ba14decfa20a.png,Brachinus,Leistus,Brachinus,Leistus,Brachinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Elaphrus/californicus/cc0e2e4e-fd2f-4195-81bf-078dd12eb6ce.png,Elaphrus,Elaphrus,Elaphrus,Elaphrus,Elaphrus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/niger/18a64fdb-d2fc-438b-b025-05f4911de1e9.png,Chlaenius,Carabus,Nebria,Agonum,Nebria
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/versicolor/a308b814-b71b-47e7-a5fb-f84f915e3bb6.png,Bembidion,Ophonus,Laemostenus,Amara,Amara
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/versicolor/8b2d4328-969f-4a68-b828-dee2c600b7b4.png,Bembidion,Bradycellus,Carabus,Agonum,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/versicolor/c6bb7342-d458-45fc-b33c-030e42adc9d9.png,Bembidion,Anchomenus,Calathus,Badister,Brachinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Platynus/daviesi/860270e3-0d28-4b63-9bef-665e9c3e7f15.png,Platynus,Pterostichus,Nebria,Agonum,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Platynus/daviesi/f0233632-1f54-4f30-bc38-a0d8790722c8.png,Platynus,Carabus,Calathus,Leistus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/cheyennense/e6c85114-22db-4eb2-b2a5-5949279e57f5.png,Bembidion,Synuchus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/cheyennense/84a041b9-f056-4ad7-9978-f7a24a1144ff.png,Bembidion,Agonum,Agonum,Agonum,Calosoma
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/cheyennense/0ad0fd3e-cee6-4452-aea1-e30679635685.png,Bembidion,Agonum,Poecilus,Agonum,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/cheyennense/a9e45747-689b-4e7d-80b4-aa79784e86ae.png,Bembidion,Agonum,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/cheyennense/6cc43496-144e-4f68-b4e2-cf2aaeca134f.png,Bembidion,Tachys,Microlestes,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/cheyennense/0d3e386a-9e81-4f33-ac5c-b594cbe4e606.png,Bembidion,Cicindela,Dyschirius,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/hastii/45ca7cf2-0553-42d8-8941-c89af7485951.png,Bembidion,Synuchus,Carabus,Nebria,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/hastii/222353b3-d0f0-4842-a1e3-a3f4c6dfbd87.png,Bembidion,Patrobus,Broscus,Agonum,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/hastii/23c71abe-21f6-4d15-95fe-d435efbea016.png,Bembidion,Pterostichus,Carabus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/hastii/0c3b52f6-2bbc-404b-89e9-e403479a73e3.png,Bembidion,Dromius,Broscus,Bembidion,Broscus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/hastii/31f01e94-c574-472f-a576-8c560a6aa45d.png,Bembidion,Leistus,Laemostenus,Pterostichus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/cheyennense/4d840c4c-bd94-4316-b30d-77f23bb7d1d5.png,Bembidion,Bembidion,Carabus,Agonum,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/versutum/8f55fe97-0ede-4d24-b935-77d0b9508743.png,Bembidion,Synuchus,Laemostenus,Leistus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/versutum/10b5a35c-2a2a-4c58-833b-0c3b1bf884ab.png,Bembidion,Acupalpus,Carabus,Agonum,Calosoma
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/versutum/6cf73f91-f2a2-4d75-a8d0-27b6951861e9.png,Bembidion,Tachys,Carabus,Notiophilus,Cychrus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/2dc4978f-dafe-4486-803f-825db0c2969f.png,Calosoma,Carabus,Nebria,Amara,Nebria
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/peregrinator/48de8000-f507-4f3c-864e-edf9908cb760.png,Calosoma,Patrobus,Platynus,Leistus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/ef21ba3a-039e-4ee6-81d0-00d664e2e11d.png,Calosoma,Synuchus,Nebria,Poecilus,Nebria
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cychrus/tuberculatus/635b9c92-7c5c-4bc5-bd11-1fb0d6e44dd3.png,Cychrus,Stenolophus,Carabus,Ophonus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cychrus/tuberculatus/3d2d04a9-8066-4f57-9af9-9f8916b15fec.png,Cychrus,Stenolophus,Cychrus,Harpalus,Cychrus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/comma/df6d68f2-a3cc-4bcb-bf03-1a82aa4b5195.png,Stenolophus,Carabus,Calathus,Harpalus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/88063aeb-2b1d-495d-8913-542c47e71477.png,Cicindela,Cicindela,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/elongatulus/62cec0da-044d-4ad9-a1ab-1dd9088c020d.png,Brachinus,Patrobus,Brachinus,Leistus,Brachinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/texanum/ac491f50-90ba-4521-8530-9e1658f54514.png,Agonum,Synuchus,Laemostenus,Pterostichus,Laemostenus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/ruficauda/42551faf-da03-4972-a56a-625670430fd8.png,Chlaenius,Bradycellus,Paranchus,Agonum,Brachinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dyschirius/larochellei/70b0e671-08a3-417d-b7c0-673fea3f864d.png,Dyschirius,Stenolophus,Dyschirius,Agonum,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dyschirius/terminatus/2caec2f4-231b-4b4e-96fd-4260c90a151a.png,Dyschirius,Patrobus,Paranchus,Amara,Pogonus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Badister/neopulchellus/1869c73c-be31-45cf-be16-be73c36a16c5.png,Badister,Badister,Badister,Badister,Badister
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Badister/neopulchellus/886ead18-cbc8-4268-836b-6fc9ab0eb03c.png,Badister,Acupalpus,Amara,Badister,Calathus
