ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_SVMLinear,Pred_SVMPolynomial,Pred_SVMRadialBasis,Pred_NearestNeighbor,Pred_RandomForest,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049745.jpg/b5d7834f-09ce-4aba-b80b-7603b3a7240f_553fb004-14d4-465d-9834-470a71060599.png,Pasimachus elongatus,Calosoma affine,Pasimachus elongatus,Pasimachus elongatus,Calathus advena,Pasimachus elongatus,Pterostichus melanarius,Pasimachus elongatus,Pasimachus elongatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059780.jpg/5a59b7bc-71e3-4ea3-bf29-60b3880a4d4f_ab0697e9-33ba-42dd-9713-b6dbe340e500.png,Omus dejeanii,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051547.jpg/aa0038b8-d141-4429-b168-efa9f6a28dba_ad9781eb-f24f-47d2-b046-2c9317881d34.png,Pterostichus protractus,Pterostichus restrictus,Pterostichus melanarius,Pterostichus lachrymosus,Calathus advena,Pterostichus lachrymosus,Pterostichus lachrymosus,Synuchus impunctatus,Pterostichus restrictus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012961.jpg/877ada85-4266-4ca4-a97b-547a57882cd1_daa8f38f-dc79-41ad-a95a-13a727e759a7.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056857.jpg/8f6ae8aa-1a89-421c-bad0-cd92a24a7633_59056bb1-65a1-499e-839c-b015c8ef3149.png,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Carabus goryi,Amara quenseli,Cratacanthus dubius,Amara quenseli,Amara quenseli
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051179.jpg/63e74969-90f1-48c1-829c-ab87a1b0a4d6_f630bb31-fea9-473f-91ab-34c2486e7193.png,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050030.jpg/eaf32a7e-2f14-4547-b3fc-40fa9f7c70e9_8b771ae9-7570-49fc-b76d-c7e666316c2b.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Calathus advena,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/B00000006743.jpg/4d3a1085-c247-4ca9-b8e4-d10262f58ce9_9974fa9e-53b9-4a04-87aa-70a22139b83f.png,Synuchus impunctatus,Pterostichus restrictus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051605.jpg/ee662f99-7bf2-474d-a4b5-eee027f67e10_f35636ed-7621-4ee4-88c0-c6d567b7e902.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/GRSM_022.20180417.CARGOR.01.jpg/7ad937e5-1503-4f8c-8896-aa80fb1256b1_c44c5c90-1ddf-49ca-a257-cdf7f0306586.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049746.jpg/a4f12f1d-5621-470f-ab94-ce88aa932372_0e7e7dd2-8427-48f2-864e-813093bef56d.png,Cyclotrachelus torvus,Pterostichus melanarius,Cyclotrachelus torvus,Pterostichus novus,Calathus advena,Pterostichus lachrymosus,Pterostichus lachrymosus,Carabus goryi,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050021.jpg/77276e12-41e0-4027-9ea5-9af46204df45_5f109ead-0276-403d-8b2a-f77d5ba228c0.png,Cyclotrachelus torvus,Pterostichus melanarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Calathus advena,Pterostichus melanarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000069258.jpg/ac9673a4-7a75-4f72-8329-53495bcad676_71c29bf4-ec85-4fd2-bff7-5c9c50e9d251.png,Poecilus lucublandus,Calosoma affine,Syntomus americanus,Syntomus americanus,Calosoma affine,Calathus advena,Axinopalpus biplagiatus,Carabus goryi,Syntomus americanus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009168.jpg/5406b81b-886a-4f29-8b22-71303749dbf6_09ef255d-3e91-413e-851a-7c8d658a483a.png,Carabus nemoralis,Calosoma affine,Carabus nemoralis,Carabus nemoralis,Calathus advena,Carabus nemoralis,Carabus goryi,Carabus goryi,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051616.jpg/b1d5c714-0989-4fef-a290-e52214f7197a_2055a2e9-afbe-4894-9581-11c73b02f970.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040676.jpg/7e5e3ae4-0662-48b7-af88-e10515010408_87d98b3c-dd94-46a7-96c2-4f0b9a77c744.png,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus melanarius,Pterostichus melanarius,Calathus advena,Pterostichus melanarius,Cyclotrachelus torvus,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000044566.jpg/ba224215-ed6c-404a-8b27-a139986cb865_ff884dbd-fc7e-4f18-aef5-3d86084acb28.png,Carabus goryi,Cyclotrachelus torvus,Carabus goryi,Carabus goryi,Calathus advena,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051559.jpg/8f528df9-078d-41bc-a584-f07020b7104f_3e491189-b9a9-4366-8287-6e9570babf1b.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034570.jpg/5134385b-879c-480f-ac63-509d74f3b114_5a90c1ab-4d01-4ecf-ba01-37c953ac8c3d.png,Anisodactylus dulcicollis,Pterostichus melanarius,Cratacanthus dubius,Cratacanthus dubius,Calathus advena,Cratacanthus dubius,Pterostichus melanarius,Cratacanthus dubius,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051627.jpg/f91430ac-95cb-4b6b-b36a-75a2c80b4d53_aaa3381f-ede9-49af-bb7e-b31bfc764bd0.png,Carabus taedatus,Carabus goryi,Carabus goryi,Carabus taedatus,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000008984.jpg/d63871db-471a-4c27-8c50-96ccb4703fd2_717db5c0-0fe1-4de5-aa3a-2876f75b909d.png,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Calathus advena,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000032979.jpg/442807b5-affb-4d80-b9a2-adcd4632cd6c_be55b8b0-19ab-44a5-b509-ba5e86be4af8.png,Cymindis neglecta,Synuchus impunctatus,Cymindis cribricollis,Cymindis cribricollis,Calathus advena,Synuchus impunctatus,Cymindis cribricollis,Synuchus impunctatus,Cymindis neglecta
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_009.E.20180522.CARABIDS.01.jpg/1fbcd8b5-35b0-4103-9973-71cff9da47cc_7d68635a-248b-471c-922b-83c4f8aa5a36.png,Pterostichus coracinus,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041436.jpg/a7567a12-159b-42b2-9a13-3a3723d090e7_d6358da7-ee51-486a-bf68-8b31fb815ca1.png,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Calathus advena,Harpalus pensylvanicus,Harpalus pensylvanicus,Pterostichus melanarius,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051543.jpg/b536c150-8834-4b0d-aabf-d0005c22e852_f503211a-4a94-46ab-b7c9-28f640eb6971.png,Harpalus caliginosus,Harpalus pensylvanicus,Pterostichus melanarius,Harpalus pensylvanicus,Calathus advena,Harpalus pensylvanicus,Pterostichus melanarius,Pterostichus melanarius,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040689.jpg/37af10fe-d581-42a0-a114-ade7c3ddd694_6c1d41fa-ad31-4ae0-8628-65e605125750.png,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Calathus advena,Synuchus impunctatus,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012427.jpg/c00977e5-e8f8-4747-bda1-452fbd303a45_8696f443-cb67-4a18-92c2-21754645a754.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Calathus advena,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000044566.jpg/7ae325dd-20b4-4673-a19e-f54fa3af3281_8967816e-ca2d-42cc-8ad7-8927344ad744.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051524.jpg/79b61e2b-3bab-4531-a25c-956573b9f362_cc052252-428e-4a53-a6e5-5a501299dc73.png,Anisodactylus rusticus,Harpalus pensylvanicus,Anisodactylus rusticus,Anisodactylus rusticus,Calathus advena,Harpalus pensylvanicus,Euryderus grossus,Pterostichus melanarius,Anisodactylus rusticus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012924.jpg/da1ac420-6695-4142-8654-fa7b10698fde_6b62d1b8-e021-41e3-91da-e9cb1b0d63e8.png,Carabus goryi,Calosoma affine,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033569.jpg/93859ab9-2424-4952-8bb5-a51abc82f02a_7a14c7ca-11ef-4f11-be98-f33dc769b7a3.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051524.jpg/4b53b559-7080-445a-88a4-f2987645bd68_2b9b465b-700c-42da-8e1c-f02feff197d9.png,Anisodactylus rusticus,Euryderus grossus,Anisodactylus rusticus,Anisodactylus rusticus,Calathus advena,Euryderus grossus,Anisodactylus rusticus,Euryderus grossus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046087.jpg/37258c18-1b10-47f9-8401-19983f2b4bc0_e0388a87-528b-4930-b11b-0614393d1394.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034550.jpg/3f25ef1e-8a2b-4450-a6c2-97832b56cad2_cfd51e89-3d1c-4f4d-9f47-8a271771da5e.png,Anisodactylus ovularis,Harpalus paratus,Amara alpina,Anisodactylus opaculus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Synuchus impunctatus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034548.jpg/db4c2f32-136f-467c-b463-32976eb75753_1f70ebbc-00fa-46f9-96b5-aa446ffab19f.png,Anisodactylus dulcicollis,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Anisodactylus dulcicollis,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033570.jpg/44109f81-c4a2-44fa-bfeb-23a1bb92ec55_ab63bead-e63d-47a5-922b-b03622a4076a.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046183.jpg/914244cd-977e-4a78-9075-c784fc19aa69_2ce37215-20b5-45e9-8c3d-6ba92af37580.png,Pterostichus lachrymosus,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus lachrymosus,Calathus advena,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051542.jpg/378f0f4d-2b95-4781-b726-f5c2be87ec44_9bbed7f7-e833-48a2-9a73-5d2c6db543da.png,Harpalus paratus,Harpalus paratus,Harpalus paratus,Harpalus paratus,Calathus advena,Harpalus pensylvanicus,Harpalus paratus,Pterostichus melanarius,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059784.jpg/18ca58e8-0759-4007-930a-d8317f79f08a_68209282-913b-44ba-a263-8d2799c4d331.png,Scaphinotus angusticollis,Scaphinotus angusticollis,Scaphinotus angusticollis,Scaphinotus angusticollis,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Scaphinotus angusticollis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/RMNP_012.S.20180723.CALADV.01(16).jpg/0a3073c3-5194-4e87-9cfa-39cecaf52347_c271fe91-ec15-43b1-965c-7b88b7ef1b7b.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046301.jpg/dfae1798-5922-4bc0-9d83-c4a61b3a7b2c_fc6b8980-599c-4b7a-b9e4-5486f31fb139.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033685.jpg/f9158b74-4102-4347-9189-77b2dc892729_82465a7b-6888-4f83-a768-66585dcf3249.png,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050032.jpg/81763377-19d0-4a3f-b880-57d01c581ec3_0858d762-35d0-4d82-9066-9f0890485a00.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Calathus advena,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033692.jpg/7febdae1-532b-4031-b2b5-6068d30fbc16_44b9039b-0a96-42ab-a17e-e94597948e0e.png,Cymindis neglecta,Synuchus impunctatus,Cymindis neglecta,Cymindis neglecta,Calathus advena,Calathus advena,Synuchus impunctatus,Calathus advena,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056900.jpg/cd67a4ca-1602-4ecb-9568-4ef27d30b1fb_9ee93750-e223-4c7a-a024-60f211ca84e0.png,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Calathus advena,Amara quenseli,Cratacanthus dubius,Amara quenseli,Amara quenseli
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009162.jpg/69d0d7a0-35c5-42f4-8940-b383ac669529_eb05ef9c-15ac-4ec0-b237-151629dc03d5.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Calathus advena,Pterostichus melanarius,Pterostichus melanarius,Carabus goryi,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009083.jpg/9725eaad-bc48-4e33-9bd9-8f1934691426_0f91542f-1adb-4a9d-b290-f37c34bb42aa.png,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Calathus advena,Carabus nemoralis,Calosoma affine,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033639.jpg/4ab641a6-30b8-44a8-9b29-751a08f51e57_325fef49-75bf-4784-a92e-2ac39d7446e1.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051550.jpg/21f7f98b-0795-4012-88c6-e6bae05dbce8_2c9a3c0c-d680-461e-aba6-113ad1408fed.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_1.jpg/79ce6a0b-625c-45f7-88ff-6e9fa46e698f_1fb2c670-1d8a-4c6e-96e4-973b41527ea4.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041377.jpg/03896889-811a-4aab-adc7-f149dea28a5a_97a5589d-4005-4a8a-9ca8-426a798544ec.png,Harpalus pensylvanicus,Harpalus paratus,Harpalus paratus,Harpalus paratus,Calathus advena,Harpalus pensylvanicus,Cratacanthus dubius,Pterostichus melanarius,Harpalus paratus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049751.jpg/f0e95961-93d0-4593-9098-8aeeee0e7ae8_da39092a-6eb4-4b8a-8246-a9be2a9906d0.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Calathus advena,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus melanarius,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051575.jpg/135896d7-3209-49f3-a4e0-b0a6bd8218e2_7f698f0e-d03e-437c-bbd5-3f4d53129b32.png,Pterostichus restrictus,Pterostichus restrictus,Pterostichus restrictus,Pterostichus restrictus,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Pterostichus restrictus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033656.jpg/80a8d3fa-5d6f-4d70-8642-e2420d348ab2_ec5719ea-496b-49a5-9595-0432f0f36043.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046080.jpg/d88488e1-3c75-47f9-8e5e-3c108841d370_01466c91-87dd-42f9-8eb1-7cadf28c35ee.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_009.E.20180522.CARABIDS.01.jpg/afcaa00e-5684-4bc3-8eec-785dc2fd2117_a21fd2a2-f851-4fda-ae1c-30f30e3a3009.png,Pterostichus coracinus,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051537.jpg/f0067482-c0d8-40c4-a7d6-8f120e58acd9_44b31761-8985-40b7-b62e-e7fb750fda1e.png,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Calathus advena,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009170.jpg/11da65a4-2b57-432b-82b2-e3ac441085ed_28048db7-181d-4811-bf95-69d93c73fe9a.png,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_2.jpg/8b12356c-c889-40e8-a2b5-5e9d8abb23fe_259197a3-8c31-4da6-89b8-535ff05ad144.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051542.jpg/385e3d0c-a3a5-474e-8003-2859833e62cd_f8abdc4f-a3f2-400a-9b7b-fe72e93bca85.png,Harpalus paratus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Calathus advena,Harpalus pensylvanicus,Harpalus paratus,Harpalus pensylvanicus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059787.jpg/05ebd18f-85e2-43ea-98b2-84b557f29d3e_9afd6a03-78cb-4d40-837b-b082c497851a.png,Scaphinotus angusticollis,Carabus goryi,Scaphinotus angusticollis,Scaphinotus angusticollis,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Scaphinotus angusticollis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041652.jpg/b7af812b-2245-4e8f-ac8f-017c822f67ac_af45359c-c00f-4043-b9b4-956aaa33e815.png,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Calathus advena,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051542.jpg/237f192b-cd99-4999-bad0-f9c2215e1e51_c2dd82ef-0e41-4815-a12d-adfabfae5dfd.png,Harpalus paratus,Calathus advena,Harpalus pensylvanicus,Harpalus pensylvanicus,Calathus advena,Harpalus pensylvanicus,Calathus advena,Carabus goryi,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046173.jpg/1af7de25-8981-4397-b95c-144fa8a41b1d_8123e426-9b3c-43c5-a8ce-e84d4c90ce5d.png,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Calathus advena,Pterostichus lachrymosus,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051543.jpg/9ea98488-2c6c-4296-aa92-36d8066e25fc_4bba8dd3-e33d-4d49-8461-2f9c6bb39551.png,Harpalus caliginosus,Pterostichus lachrymosus,Euryderus grossus,Euryderus grossus,Calathus advena,Euryderus grossus,Pterostichus melanarius,Carabus goryi,Anisodactylus rusticus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/GRSM_022.20180417.CARGOR.01.jpg/a55b6e9c-2d61-42b6-896e-127328ccc371_e20dafa9-b429-4a10-9440-8f1a33e4b0f1.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_009.S.20180522.jpg/8e343421-5887-43b5-a1e9-4d1770d0afb8_2b6c37d2-8ae7-4732-9681-89bf12037361.png,Pterostichus lachrymosus,Carabus goryi,Carabus goryi,Carabus goryi,Calathus advena,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041377.jpg/807bfafe-cd89-4cf8-95a0-2d3a02b43745_7badfdf4-b732-48ef-9aa9-19f932b6ba6f.png,Harpalus pensylvanicus,Pterostichus lachrymosus,Harpalus pensylvanicus,Harpalus pensylvanicus,Calathus advena,Pterostichus melanarius,Pterostichus melanarius,Calathus advena,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050038.jpg/9853bbae-3bb2-4a01-a19d-b97cf6834a5a_fb3f38c8-a2b2-4e06-83d9-bd78e5886d80.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Calathus advena,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051557.jpg/5f02a957-bb53-4b11-a645-18945112d9c1_c60b6b82-b13a-4ae0-b6a9-f329d60ade30.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041107.jpg/7b0d2e04-e015-4bfe-8394-e32c4520d576_49c9341c-f113-441e-8895-40ec5886e232.png,Pasimachus californicus,Calosoma affine,Pasimachus depressus,Pasimachus depressus,Pasimachus depressus,Calosoma affine,Calosoma affine,Calosoma affine,Pasimachus depressus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009167.jpg/5b3a36a2-a85d-4a13-a512-64e5cac214b6_158445de-e332-42ac-ba7d-b608e26c4fce.png,Pterostichus melanarius,Cyclotrachelus torvus,Pterostichus melanarius,Cyclotrachelus torvus,Calathus advena,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012429.jpg/adf3fff2-5159-4014-9064-09bcf63ff23e_5dae3bfa-a6d8-44a9-b319-47ba743f8047.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056860.jpg/417fed9c-e386-4963-80db-09e4875512c7_61bd0596-1fdc-43f5-af15-b802167605dd.png,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli
