ImageFilePath,Genus,ScientificName,Length,Width,TempMin,TempMax,Precipitation,Rain,Snowfall,WindGust,WindSpeed,TempAvg,Embedding,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051557.jpg/ed320925-765c-4172-b638-818abc2b28a1_6fcf5f3c-9993-4e20-b191-1f09f6d0cb7e.png,Calathus,Calathus advena,0.574398657680449,0.313176684087788,17.3,7.8,20.6,20.6,0.0,46.8,12.0,12.55,"[[ 2.024435   -1.707605   -0.5926223  ...  0.86957735 -5.2389812
   2.371567  ]]",Synuchus impunctatus,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034536.jpg/e02af636-98bd-4ac1-8f45-1440cc5a98a0_5df736e4-b7fb-49a0-bbca-9dfbc0ea072e.png,Harpalus,Harpalus pensylvanicus,0.939407907645383,0.587876668490708,23.6,16.0,15.9,15.9,0.0,28.1,12.3,19.8,[[ 2.395785  -0.7671425 -2.8526528 ...  3.4935894 -2.5573215  0.8443817]],Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034567.jpg/80fff8a5-b8ef-437d-91e6-c166d6910afd_25765b39-1011-4223-b11d-398b35ede22b.png,Agonum,Agonum punctiforme,0.4545700936674,0.249935458886236,29.7,16.6,0.0,0.0,0.0,36.4,18.1,23.15,[[ 1.1923653 -0.8958857 -2.1824944 ...  2.1414769 -4.711417   4.3079324]],Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051556.jpg/a73c358f-3ae2-44cb-a93c-f18ec06a95a6_c5fa8a99-57b4-4909-99b6-4e6f101bdeab.png,Pterostichus,Pterostichus restrictus,0.650524743342604,0.352946639861961,23.0,11.5,0.1,0.1,0.0,55.8,16.0,17.25,[[ 1.7258086 -1.5968237 -1.8943475 ...  2.7699616 -5.4870977  2.3712535]],Pterostichus trinarius,Pterostichus restrictus,Pterostichus restrictus,Pterostichus restrictus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_002.E.20180522.CARABID.D.CARGOR(30).jpg/4fc9ba08-d958-46a0-8170-f3dfb8256eb1_fdf7f858-64e5-46d2-9ce0-954add773e8e.png,Carabus,Carabus goryi,1.41891891891892,0.77027027027027,22.0,13.5,3.1,3.1,0.0,41.8,13.3,17.75,[[ 1.5576745 -1.081086  -3.037519  ...  3.4178545 -4.8612766  3.2930417]],Carabus nemoralis,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009168.jpg/d535297a-8768-46a2-ba8f-11e5a474cc67_7386c6f3-261c-4b3c-ace1-92d450fd67bb.png,Carabus,Carabus nemoralis,1.37195756993288,0.752923252421043,21.1,14.6,70.1,70.1,0.0,50.0,18.7,17.85,"[[ 0.9789134  -0.86600614 -3.8533998  ... -0.35979968 -0.91907704
   4.914595  ]]",Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_1.jpg/e06a4851-362a-4722-b450-eb99018b299c_dd8d705b-5d3c-4718-b9aa-b4c419eb4f94.png,Calathus,Calathus advena,0.590998140660369,0.367076692969042,23.0,11.5,0.1,0.1,0.0,55.8,16.0,17.25,"[[ 1.6678843  -1.4346757   0.28895393 ...  1.5062333  -3.054327
   4.0088034 ]]",Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046071.jpg/bcf9a99e-373d-42be-9595-8c14614d9254_b154855c-e0f1-4afd-924a-d4256e243941.png,Pterostichus,Pterostichus lachrymosus,0.826444055896018,0.438994819730296,19.5,9.1,0.0,0.0,0.0,51.1,15.8,14.3,[[ 2.1049366 -1.898513  -1.570494  ...  0.5657903 -5.3689213  4.390242 ]],Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_010.E.20180522.jpg/2da8de71-03b7-4716-90ef-8de83b25431f_d2faeb68-7e55-412a-8f19-b0266d2cde1b.png,Dicaelus,Dicaelus teter,1.26070458631787,0.624540303118401,22.0,13.5,3.1,3.1,0.0,41.8,13.3,17.75,[[ 1.8952892 -1.2631563 -2.8577971 ... -1.1023378 -3.7701142  4.6520452]],Dicaelus teter,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041413.jpg/cf34927d-85fa-458b-a101-74fa52508ae7_5e235b8e-628f-4844-8918-bd51e5eab232.png,Pasimachus,Pasimachus depressus,1.65706871798097,1.0317233762012,25.7,18.1,3.7,3.7,0.0,31.3,14.9,21.9,[[ 1.7828598 -1.5572393 -3.757711  ...  0.8786329 -2.6269276  5.4912033]],Pasimachus depressus,Pasimachus californicus,Pasimachus californicus,Pasimachus depressus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046114.jpg/cec0b489-94a8-4c1b-8db5-b51571753b94_327f25d9-2485-4be1-90b6-56e36fa8c45b.png,Carabus,Carabus goryi,1.20673268779227,0.629329703019579,22.0,13.5,3.1,3.1,0.0,41.8,13.3,17.75,"[[ 1.7299218  -1.3703945  -2.29681    ...  0.43741927 -4.537428
   4.274262  ]]",Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056860.jpg/939fb372-0106-493f-988a-83803cc18329_4e8fbbfe-1c41-400b-a8c1-90d90b7c9bfe.png,Amara,Amara quenseli,0.45805544400175,0.280982074252259,23.9,12.6,0.0,0.0,0.0,41.0,17.8,18.25,"[[ 1.191238   -3.0925741   0.86920196 ...  0.06324033  2.6251698
   2.7149534 ]]",Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059787.jpg/5766bd37-4655-4def-b398-828758cb1308_cf38351c-3c98-498f-9d5c-c2b3097ef9dd.png,Scaphinotus,Scaphinotus angusticollis,1.23903508405069,0.579766754482373,28.7,11.2,0.0,0.0,0.0,28.4,10.2,19.95,"[[ 1.0339761  -1.1506143  -3.3701618  ... -0.40020603 -3.5956244
   6.769444  ]]",Scaphinotus angusticollis,Scaphinotus angusticollis,Scaphinotus angusticollis,Scaphinotus angusticollis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050013.jpg/0b1f7c89-ba78-4a7a-8709-cb3aeef46522_06665d2f-f8dc-44fe-a8a4-fe1a93214147.png,Syntomus,Syntomus americanus,0.157775035308804,0.0918851205852289,28.8,17.8,71.9,71.9,0.0,51.1,29.9,23.3,"[[ 1.9379426  -1.4269551  -1.4629886  ... -0.06124637 -3.723009
   6.05492   ]]",Syntomus americanus,Syntomus americanus,Syntomus americanus,Syntomus americanus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000126375.jpg/4ac002ba-ef44-46c5-9fb2-ee4c9e49610b_2cc8e888-6ed3-4d49-a3d2-ac5623dd13fa.png,Synuchus,Synuchus impunctatus,0.570871811919046,0.276745149889908,25.3,14.2,0.0,0.0,0.0,31.7,11.0,19.75,[[ 2.7443035 -1.9367675 -1.9150403 ...  1.3963099 -4.771414   6.2702155]],Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041653.jpg/8705e890-832d-4260-8ade-ac35687c5b8f_421c2933-75d2-467f-91b6-769814cee714.png,Harpalus,Harpalus amputatus,0.567865834747664,0.328886874970487,30.6,20.0,0.7,0.7,0.0,47.9,24.4,25.3,[[ 1.2290949 -2.0489295  0.3619727 ...  3.4460766 -1.5492443  2.0789711]],Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046183.jpg/fd88c71c-1ee4-4197-ae12-f1a431327532_86d1d477-4162-4210-a324-ca534f55f4c1.png,Pterostichus,Pterostichus lachrymosus,0.879936248437822,0.498353754448264,20.8,13.1,0.7,0.7,0.0,38.5,12.0,16.95,[[ 0.9077233 -1.6311808 -2.9062104 ...  0.4848803 -6.4403253  5.1645403]],Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051595.jpg/d2b4e377-b634-458c-8202-f44b234d4f1c_e849c0a8-cf71-4d94-9000-095bb8d8c5d3.png,Amara,Amara alpina,0.697485832462916,0.353607474175763,12.9,3.1,3.6,3.6,0.0,66.6,14.2,8.0,[[ 0.8537119 -1.9132512 -2.647538  ...  2.988221  -4.3011427  4.179039 ]],Amara alpina,Amara alpina,Amara alpina,Amara alpina
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/RMNP_007.S.20180723.CALADV.01(23).jpg/7a997835-068d-4c02-ae96-3a6b110a5f36_6f0bb73a-1b1a-4d29-a5f5-39b1a0eb6ebd.png,Calathus,Calathus advena,0.575757575757576,0.323232323232323,17.3,7.8,20.6,20.6,0.0,46.8,12.0,12.55,[[ 3.0339296 -0.9266976  0.5063825 ...  1.0273235 -1.6131054  4.072552 ]],Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046121.jpg/8753c6a6-79c8-4989-9d52-dffc75354c99_38d11f2b-c5a9-433d-a578-e861459c50f5.png,Carabus,Carabus goryi,1.42049676100032,0.613583127213447,20.8,13.1,0.7,0.7,0.0,38.5,12.0,16.95,"[[ 2.1005852  -1.7832232  -4.5320067  ...  0.19190994 -3.4303613
   6.7890415 ]]",Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051583.jpg/c7f38dba-9bb2-404b-bc97-ed6195ae677b_8cb9ffb4-9bbf-451b-8fa4-a072724c3927.png,Calathus,Calathus advena,0.578837660841523,0.329957187252345,16.0,5.9,0.0,0.0,0.0,42.1,12.2,10.95,"[[ 1.4178127  -1.5376312  -0.21666531 ...  2.7118442  -3.8093119
   1.7038442 ]]",Harpalus pensylvanicus,Calathus advena,Synuchus impunctatus,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046087.jpg/0d60fdea-4335-4f6d-947e-41dd5f50eeb3_0a89e10b-2098-48dc-ab3f-f898e5b99769.png,Carabus,Carabus goryi,1.35620024382298,0.67773594351685,28.9,19.9,0.0,0.0,0.0,24.8,8.2,24.4,[[ 1.6586541 -1.0270418 -4.441249  ...  0.3431428 -5.497846   5.240694 ]],Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041653.jpg/6673c1ca-d685-45cf-8e5e-cf30519af17b_9fcc1a95-ab62-4321-80b3-ee23be14cd5a.png,Harpalus,Harpalus amputatus,0.564043387703949,0.317380094510609,30.6,20.0,0.7,0.7,0.0,47.9,24.4,25.3,"[[ 2.5377417  -1.538849   -0.09651499 ...  3.9219341   0.98158973
   5.6519423 ]]",Harpalus amputatus,Harpalus amputatus,Cratacanthus dubius,Harpalus amputatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033569.jpg/06316361-404e-42d9-9dc1-1181c3dee04f_97af1862-5657-4d64-b3a8-3a20c10cbf8c.png,Synuchus,Synuchus impunctatus,0.618003939269208,0.288628883671726,27.3,17.5,0.6,0.6,0.0,18.7,6.3,22.4,[[ 1.7686512 -1.8103179 -1.0270692 ...  1.5448345 -4.027917   1.5822155]],Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_2.jpg/390ca685-4bcd-48bc-862d-55b2a0b12f67_ce13c2ba-652c-44fe-84df-761f6bde2af8.png,Calathus,Calathus advena,0.55137971293766,0.29826403812988,23.0,11.5,0.1,0.1,0.0,55.8,16.0,17.25,[[ 2.2333198 -1.7181925 -0.9944058 ...  1.1440063 -1.5119493  5.6092515]],Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033651.jpg/3d4815f2-e5d9-48cb-af72-d4af2ab4dc32_a3033f39-7a74-43e7-88a4-484b653e4431.png,Synuchus,Synuchus impunctatus,0.637377439199098,0.324367842181404,22.3,12.4,20.8,20.8,0.0,41.8,18.1,17.35,[[ 1.2709618 -1.9733099 -3.842493  ...  1.7283261 -5.4978213  2.6743894]],Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/YELL_011.20180809.CYMCRI.01.jpg/ab18c5a8-afa0-4a19-9f18-c385cac46ce0_bd7f6c68-ccfe-427b-9a78-a810d71a2c76.png,Cymindis,Cymindis cribricollis,0.531862366385751,0.27958139271696,28.4,6.2,0.0,0.0,0.0,30.6,8.4,17.3,[[ 2.140971  -1.321163  -1.1201969 ...  0.7466511 -5.1617503  4.457304 ]],Pterostichus restrictus,Cymindis cribricollis,Cymindis cribricollis,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049741.jpg/22663356-3cdc-43c6-902c-54b60ecaa560_5d0a4597-e0e8-4f75-be06-632d93eb8089.png,Cyclotrachelus,Cyclotrachelus torvus,0.968875999870468,0.640815520450309,28.9,17.1,0.8,0.8,0.0,46.8,25.5,23.0,[[ 2.6126056 -1.3873297 -2.0722883 ...  1.602734  -3.5951474  3.2725554]],Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046076.jpg/7cdbc996-6f0a-4302-a162-9ea7db882397_a20109ad-9103-4a11-9f1a-43fecfe18376.png,Pterostichus,Pterostichus lachrymosus,0.84384101564329,0.428267766093691,27.2,17.4,0.6,0.6,0.0,31.0,9.2,22.3,"[[ 1.543126   -1.6389453  -2.985334   ...  0.73230636 -5.0121007
   7.1374006 ]]",Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051587.jpg/04106da3-271f-4333-8861-055e634676ce_b0bd171d-4581-4fc1-871e-bc7cb3352c1c.png,Calathus,Calathus advena,0.516504657463805,0.290755838537023,20.2,9.2,0.3,0.3,0.0,77.4,19.1,14.7,[[ 1.9414037 -1.6474972 -0.805561  ...  1.2930671 -2.5172153  3.6078622]],Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/BART_066.W.20180822.CYMCRI.01.jpg/69be6657-7c58-40b9-92af-77c6d8f470fb_fa677d44-f05f-4524-b627-b952202f9f52.png,Cymindis,Cymindis cribricollis,0.520092228324153,0.278039756196035,22.6,15.2,21.0,21.0,0.0,38.5,10.5,18.9,[[ 1.8971109 -1.0485027 -1.0066677 ... -2.2510424  3.7756002  3.1262999]],Cymindis cribricollis,Cymindis cribricollis,Cymindis neglecta,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041403.jpg/eed4b11c-3625-42e2-8b8c-682d2e4f19d6_bdd6a4c5-1eaa-410e-b7bc-e5c50c28bc9b.png,Calosoma,Calosoma affine,1.36054440614082,0.814480434619751,28.9,20.4,0.0,0.0,0.0,50.4,26.5,24.65,"[[ 2.261302   -1.487804   -1.6264035  ...  0.12289168 -0.5020592
   5.7395067 ]]",Calosoma affine,Calosoma affine,Calosoma affine,Calosoma affine
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000009164.jpg/8bef0be3-7b77-4aad-85b0-9b474a5c7635_adbd7316-0725-4cbc-b651-f5d12b507630.png,Carabus,Carabus nemoralis,1.59883229139353,0.909805502881558,25.4,15.1,0.1,0.1,0.0,24.1,10.2,20.25,"[[ 1.4637284  -1.6429379  -8.08795    ... -0.00983335 -1.2375699
   3.732539  ]]",Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/STER_032.W.20180920.HARPEN.01(20).jpg/21f749b6-2260-4e0f-be2f-c02346b8fb0a_a074b35d-1b8d-4338-bc09-5344bac02b97.png,Harpalus,Harpalus pensylvanicus,0.93518481441858,0.514068018824201,25.1,14.2,3.3,3.3,0.0,45.4,25.9,19.65,[[ 3.1507976 -1.8022922 -1.6941857 ...  3.0899193 -3.6323922  2.0357609]],Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus paratus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046181.jpg/307e328e-b244-4a3b-83f7-0d71fdc90ae0_db95f6ad-0795-450c-a367-f70cb33f1938.png,Pterostichus,Pterostichus lachrymosus,0.844567212268141,0.470436436302434,25.0,17.5,0.5,0.5,0.0,29.2,8.7,21.25,[[ 2.2750435 -1.8166363 -3.0451193 ...  0.2807059 -5.4379907  5.280066 ]],Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033569.jpg/d6263b1e-06f0-402e-a0ae-0c8e50467c0d_8f76a2bf-6f07-4c97-af08-745c8306680c.png,Synuchus,Synuchus impunctatus,0.569715241664139,0.278746220248432,27.3,17.5,0.6,0.6,0.0,18.7,6.3,22.4,"[[ 1.5759169  -1.3703883   0.09290467 ...  2.926488   -1.0121773
   2.8204668 ]]",Cymindis neglecta,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000032912.jpg/17c87d29-4cab-4e63-b899-f27ae04f70f7_f2c9cff6-7c05-4936-af43-9e0e7535588f.png,Pterostichus,Pterostichus pensylvanicus,0.628375905303595,0.308001911582524,18.0,6.2,0.0,0.0,0.0,47.5,14.5,12.1,[[ 2.2099822 -0.6124944  1.1080344 ...  1.6182032 -3.3331432  2.7792203]],Pterostichus pensylvanicus,Pterostichus pensylvanicus,Pterostichus melanarius,Pterostichus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033571.jpg/96831b08-f41b-48f3-ad5d-51bef029af36_fa4c1a92-e1b4-4365-97d3-259a4b08568c.png,Synuchus,Synuchus impunctatus,0.565343796046128,0.275333404857317,25.4,20.3,11.0,11.0,0.0,63.0,22.8,22.85,"[[ 2.8338277  -1.1391755   0.62141556 ...  0.53265566 -1.8044087
   2.2007961 ]]",Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033605.jpg/56b325fc-4cf0-4876-b130-107a3b3cf8ba_8d77cb6c-6930-434a-a86f-dfae8687a8a8.png,Synuchus,Synuchus impunctatus,0.608025161248317,0.274468233638119,22.2,11.8,0.0,0.0,0.0,45.4,14.8,17.0,[[ 2.1516595 -1.485815  -1.6679101 ...  2.0378466 -4.70732    4.027653 ]],Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049812.jpg/921f4af7-7b17-4889-b42f-15027ef44a67_6fd0cdb5-c027-44f0-8613-9ed49f38b323.png,Cyclotrachelus,Cyclotrachelus torvus,0.93600646798412,0.551165840545098,31.8,18.4,0.2,0.2,0.0,41.4,21.7,25.1,[[ 1.7410976 -2.0696838 -2.214406  ...  0.5003576 -4.5931325  4.2490125]],Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041419.jpg/523080b0-b139-4501-9177-560801dcd84b_8a2d7149-0bd4-4d58-b7c5-a63093d1eb2e.png,Calosoma,Calosoma affine,1.43837663205439,0.825627579271659,30.6,20.0,0.7,0.7,0.0,47.9,24.4,25.3,[[ 2.2059715 -1.2270731 -3.8746533 ... -1.0534415  0.5050971  3.6210706]],Calosoma affine,Calosoma affine,Calosoma affine,Calosoma affine
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050041.jpg/aa650a9b-e1bd-4157-a709-55ecea0fafce_87907829-0dd6-4614-a41d-928dfd232486.png,Cyclotrachelus,Cyclotrachelus torvus,0.909090909090909,0.5,26.9,18.2,0.0,0.0,0.0,55.1,28.2,22.55,[[ 2.4646547 -1.3567525 -1.9793264 ...  2.3791573 -3.6656811  4.345824 ]],Pterostichus melanarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MLBS_002.E.20180522.CARABID.D.CARGOR(30).jpg/1876669c-e4d1-4493-bd88-e9f8bf0565ce_cc4dbc88-511d-44c6-a3f7-c6db9c0ed04b.png,Carabus,Carabus goryi,1.33722344614627,0.721171030493315,22.0,13.5,3.1,3.1,0.0,41.8,13.3,17.75,"[[ 1.2567163  -1.9079188  -4.5166245  ... -0.27589953 -5.153529
   6.2323956 ]]",Dicaelus teter,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046107.jpg/8d49d42a-16b3-4323-bf96-4c285571055c_4250199e-8ea3-408f-98c8-64e3bb71f70a.png,Carabus,Carabus goryi,1.183645202401,0.554700196225229,29.1,21.8,2.2,2.2,0.0,35.6,12.8,25.450000000000003,"[[ 1.0521026  -1.5134853  -5.830225   ... -0.24473116 -4.636697
   6.0729947 ]]",Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051532.jpg/c2482fb2-b47e-4ffd-b37a-b2307e1a579d_0e89c349-97eb-4910-a612-ac2bdab93b21.png,Cratacanthus,Cratacanthus dubius,0.546627168945757,0.332659676798712,33.4,20.6,9.7,9.7,0.0,58.3,34.0,27.0,"[[ 1.9024541  -2.1663172  -0.65315473 ...  2.6301932   1.4656367
   4.0782557 ]]",Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041433.jpg/5467de20-95db-4c29-8e19-b7ebfbbbb09e_51d59553-cde1-496d-97a6-bc7a123bdde9.png,Harpalus,Harpalus pensylvanicus,0.976500214007591,0.553097193440003,33.6,23.2,1.5,1.5,0.0,36.0,18.5,28.4,"[[ 2.5626626  -1.6531104  -1.6730947  ...  0.8646931  -0.79910094
   2.7032158 ]]",Pterostichus melanarius,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034565.jpg/44d9bd43-ef10-4d12-9a08-528ff2b5b901_3d8dafc5-cdf6-4fed-b86f-ca0c91b95879.png,Chlaenius,Chlaenius aestivus,1.00303133063115,0.468253412397921,26.6,18.9,2.0,2.0,0.0,34.6,14.6,22.75,[[ 1.3371718 -1.5649983 -2.721827  ...  0.9770054 -3.8935192  2.928718 ]],Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041361.jpg/0aa019df-50a2-4265-a246-232f1e51c5e3_bdc98067-2fbb-4bdb-91da-e0e44bc887e0.png,Pasimachus,Pasimachus californicus,1.71168821436904,1.15555555555556,34.5,26.1,0.1,0.1,0.0,50.4,26.3,30.3,[[ 2.827751  -1.4346278 -3.0758603 ...  1.8870108 -2.6356554  3.6727962]],Pasimachus depressus,Pasimachus californicus,Pasimachus depressus,Pasimachus depressus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046115.jpg/1e1755d9-13af-4258-9fd7-3da554d0e81c_2cf08771-c705-4f64-b2c7-6d40f1bed2a8.png,Carabus,Carabus goryi,1.21923859475058,0.583541297678797,22.0,13.5,3.1,3.1,0.0,41.8,13.3,17.75,[[ 1.8214197 -1.8728694 -2.9403384 ... -1.2811837 -1.4096614  5.161197 ]],Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051576.jpg/db7ca7ef-df5a-4686-aef5-37577392ff4e_7548abbc-82f1-4a07-9591-ad5efb8e816e.png,Calathus,Calathus advena,0.542547136351747,0.285665761143924,18.5,7.6,11.0,11.0,0.0,42.5,9.4,13.05,[[ 1.1336385 -1.7723621 -2.663833  ...  2.2253296 -2.1639264  3.6683056]],Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034561.jpg/2404dfe8-e45a-45ae-bb84-9e31d63b93d6_2639533f-402c-4dfc-8b99-d2dda6e4bd26.png,Chlaenius,Chlaenius aestivus,1.00162096553778,0.511725431651531,19.3,17.0,67.5,67.5,0.0,41.0,15.8,18.15,[[ 2.3538265 -1.7170588 -2.209247  ...  1.2589115 -2.740221   3.9298506]],Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040719.jpg/6dc801d5-92f9-4352-bc6a-598f430ba47c_059c794e-d6fb-4c74-a360-19157d33cf6f.png,Synuchus,Synuchus impunctatus,0.528827434512834,0.322685197582262,23.2,15.6,7.2,7.2,0.0,47.9,15.2,19.4,[[ 2.5242248 -1.8492861 -1.2340672 ...  0.1156417 -4.5960226  4.8711624]],Pterostichus restrictus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/BART_002.S.20180712.SYNIMP.01.jpg/c4eb5e73-df2c-40a4-940d-63989ff02424_7bdf5982-abc7-4b5e-8b6f-7f259324127a.png,Synuchus,Synuchus impunctatus,0.536221593979334,0.240525045375659,25.6,12.1,0.0,0.0,0.0,30.6,10.7,18.85,"[[ 0.9154455  -1.8834924  -1.5140326  ...  1.6517811  -0.25744092
   1.1945122 ]]",Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051598.jpg/e266424a-4934-4513-9243-d66fdd2ab130_bffff5e6-70e0-4e44-ac4f-7b1e24b5ab3e.png,Calathus,Calathus advena,0.517624338582812,0.269819635635101,12.9,3.1,3.6,3.6,0.0,66.6,14.2,8.0,[[ 1.5670981 -1.6398658 -1.4196761 ...  1.7422786 -5.674255   4.7794127]],Calathus advena,Calathus advena,Calathus advena,Calathus advena
