ImageFilePath,Genus,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033669.jpg/55f67a36-1ca9-42c7-aa91-c63a883fe892_fcbcbaa3-654b-4c04-b883-933a4e89fd8c.png,Synuchus,Bembidion,Elaphropus,Bembidion,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033669.jpg/17c0492b-f9c7-4bd7-8b58-e34b65a87b2b_779070ed-b61b-49da-91a0-741572c73f78.png,Synuchus,Pterostichus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033669.jpg/29787482-9395-4f75-b1c8-5098204f9772_8f1d791d-851b-4fb2-8d6d-2c85f7b4c7e0.png,Synuchus,Bembidion,Elaphropus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033669.jpg/0f585268-991c-4994-8f09-562c5dd22771_a0f57d1d-ed29-40c6-9793-9d2e6dcabbde.png,Synuchus,Bembidion,Pterostichus,Synuchus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033669.jpg/41ae6106-9c57-4e5f-bb1a-1549ea039a72_8687c8a8-632a-4567-9959-94f7a6fead82.png,Synuchus,Bembidion,Carabus,Bembidion,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033669.jpg/94be47a2-bebb-40ed-b9a8-304267dfcd5f_8b27f732-9392-46d0-b4e5-8ff21c72fd2e.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/f696b588-e769-40e6-9572-21e11522401d_ebf0e49d-de88-4f87-a106-879386962a0f.png,Synuchus,Elaphropus,Amara,Amara,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/138f19a4-3510-4319-a3ee-01a79ce41909_2850aaa7-e42d-4ec5-b8ab-da10e7d1d042.png,Synuchus,Calathus,Pterostichus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/786c07cc-3e8c-44aa-834c-61fdbfa5001d_adadc6fb-12f5-48e1-bb1f-e4afccb2a3d4.png,Synuchus,Calathus,Elaphropus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/912509e2-71c3-4918-9d8d-9b8d3e3ef134_a9caaf96-7308-4b78-a7fc-3bf97bda0fdb.png,Synuchus,Bembidion,Syntomus,Pterostichus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/b86fc849-7d02-4fd7-a2e2-e3ee41a8d752_831e64c0-e939-4c66-a564-931aed5344de.png,Synuchus,Bembidion,Syntomus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/2d228486-ff4e-4299-a7c1-7d354af1a668_adddc7bd-9032-49a5-90f2-9220af6d007d.png,Synuchus,Elaphropus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/7926f334-f295-4448-baa8-dbf0b9cb3d5c_4ec4ff7f-1227-4b67-9242-46fd3478eb06.png,Synuchus,Bembidion,Syntomus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/7a9e6021-f0e1-4fa2-b22a-578bf19d20f0_4379c53e-04f2-48e2-8b19-eeea86560d5b.png,Synuchus,Calathus,Elaphropus,Amara,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/9a636e22-4778-4907-a514-ef0f6377d0c7_ef5af7c6-5760-4183-aaa8-ab47c8aac102.png,Synuchus,Pterostichus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/3c2342d3-e14e-4e3c-9c29-a3f8ffd714cd_a9a3abab-cca6-4943-b85b-f766ad1eef2e.png,Synuchus,Bembidion,Syntomus,Pterostichus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/de77983c-1aba-4b06-acaf-eeaa875e62f5_5d3816f6-841f-4281-a191-88bd730905dc.png,Synuchus,Calathus,Pterostichus,Calathus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/44914ae9-37e8-4ffe-b80f-7487fab37bd6_5749d302-b6c3-4814-a9da-2566790a8a8a.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033670.jpg/2d53a15c-1e08-4802-80cd-29543526d389_ba6b0518-6c58-41f4-8b18-c07eb39f9b63.png,Synuchus,Bembidion,Syntomus,Pterostichus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/f1078263-b85a-4e18-95c9-3befef0634dd_ea64b0ab-1495-4e7e-8ae2-16eb38c90507.png,Synuchus,Calathus,Pterostichus,Calathus,Amara
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/03b82c63-fd16-41c7-a888-4150aa2ff082_562c1e23-7d79-4a81-b6ad-2d6524b4ee1a.png,Synuchus,Calathus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/a2f08002-5329-47de-80f1-ac47390afbe1_c264c3b3-9a71-4acd-bbf8-58655f769f7f.png,Synuchus,Pterostichus,Carabus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/9bcbe0b4-1a51-4d70-a7cd-3af6730184ac_396025b7-4641-4c93-a3d7-b60bc2458e57.png,Synuchus,Pterostichus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/b9fb7703-3146-4741-8b01-57461285d912_c815d1ea-5947-4cea-87ee-cd0e63f5f20b.png,Synuchus,Bembidion,Elaphropus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/d309d7c8-374c-4177-a8e9-0445bdc448e6_900bffa8-7592-4170-888b-362c119d8395.png,Synuchus,Bembidion,Pterostichus,Calathus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/c2fa2576-591b-4d5d-aaeb-9eb4a9ceab8c_3c2bdff4-b69e-46cb-bd63-d541136f0952.png,Synuchus,Elaphropus,Amara,Amara,Amara
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/95fd1439-ca75-4a3a-a15d-9a7f27225e5c_ebcb34a3-5780-4fce-ba3a-9fb2a615d473.png,Synuchus,Bembidion,Syntomus,Pterostichus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/65dad7bb-bb36-41ad-864e-c595f43a9683_3f9adfa0-a96e-42fa-a9cf-63380c8c7103.png,Synuchus,Calathus,Syntomus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/821d9698-d058-4adf-9a1f-5e9ec788d581_42cbab82-2ec3-46f3-8c4f-2e55f40b3881.png,Synuchus,Bembidion,Syntomus,Calathus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/94211489-a45e-4db7-a374-d50a85d1b21a_328bcd30-98f1-44fe-a6d8-11aa707efbb6.png,Synuchus,Bembidion,Elaphropus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033671.jpg/e2c94332-39dc-46b7-9759-6633bcee071f_431e4da2-6710-466b-bb86-871b00ee6ce5.png,Synuchus,Calathus,Pterostichus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/14c3670e-6d8e-4185-bdf0-b32e42c50a77_5bf2efff-238f-437b-92a6-847c89f4a128.png,Synuchus,Calathus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/af62283d-1b14-4708-9a3d-43d065e53ce7_de6876cb-fb35-4e9c-b3ae-f87d003c0efe.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/b0807780-6bd6-4c68-82a4-41ed3dd7aec3_e72f9d07-db5a-4ea2-9299-52e6fd7a0f9d.png,Synuchus,Bembidion,Elaphropus,Synuchus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/ba1bebf5-14e5-4f22-b2fa-81b9e2766e00_45d2829d-6cd8-4183-bdc9-768d2b481cbf.png,Synuchus,Pterostichus,Elaphropus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/12bec9a9-5646-41aa-abe4-36a25ef3a726_766cb34f-2f39-4c26-ae05-8b17ff6c44d1.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/6ae36931-4909-4611-b5d6-69ec94f5ee6d_c36a91e4-b997-473f-965a-ad821b224dfa.png,Synuchus,Elaphropus,Elaphropus,Calathus,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/7d84f0a5-f234-46f2-8cdd-4501ed8f66cd_7d39505a-c170-4870-b5cf-7081147cc5aa.png,Synuchus,Bembidion,Syntomus,Bembidion,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/b08feacc-efb5-412a-a5e2-bf2545b4d4b9_7a9da097-7db7-4435-ad37-a6f06ca6da1c.png,Synuchus,Calathus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/f0b9ee83-3345-465c-9c11-53481b37070e_9e8e0529-505c-464d-a236-5d1e7fd812b3.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/140b987c-8d94-42ed-8fb4-80d7c1ed31d8_9306acfd-c101-416a-abaf-52c8ea5ed9c4.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/1aa92549-6e5a-4271-b3a2-fbc1bb187f9f_fc8727f1-5a3c-481e-b5b4-9b8785858b4c.png,Synuchus,Bembidion,Syntomus,Calathus,Amara
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033672.jpg/08e46765-60a5-4896-95cf-09ceccd79c93_c1c00c9b-46c3-4a19-976b-ed9b2081e1af.png,Synuchus,Bembidion,Pterostichus,Agonum,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/5a059297-44bf-411b-b5fd-9e6ab5de5072_7cede5fb-ca67-414c-9dc9-8b01f4b7c720.png,Synuchus,Pterostichus,Syntomus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/2dac95ca-4753-49f2-935d-d085c3860c0a_0fa96ffa-8152-4932-82b5-f62262302e3a.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/fae3f99a-ffdd-4d49-93b6-4a374d88ac27_9f903810-508a-41a6-b480-5809ac1d8678.png,Synuchus,Pterostichus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/cbc85564-4f12-4592-b62f-d8a6c2cc799e_2683a31b-39fd-4f1a-8aef-4115a232eff0.png,Synuchus,Bembidion,Pterostichus,Synuchus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/1218ca52-3774-4870-bda0-0224da002106_f555bba8-9d6e-4245-a819-760bb90731c2.png,Synuchus,Bembidion,Elaphropus,Bembidion,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/c8147941-d8a5-4232-85aa-462dca65be12_1fc9c5b9-5a98-4672-b6ab-c45772d741ad.png,Synuchus,Pterostichus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/464d1e48-8804-46ff-9113-faa580b5481b_77d12fc9-36ab-4baa-80d6-cdf2d023a849.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/7fcdd087-1f55-41e4-a8e6-32329ffcefce_e48a5c2c-44c3-4071-8588-affe8fea179c.png,Synuchus,Bembidion,Elaphropus,Synuchus,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/0312a710-4c61-442e-b5e4-87b7d7bedba8_8cf87ed7-f4b3-4782-b281-29a1327300f0.png,Synuchus,Bembidion,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/0dd7f777-21b7-47fb-aebd-c2ab7ae6cede_2a7ea5a4-a091-4766-b175-85ff64fdd4f0.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/f6115631-f347-42cb-95d7-56d351021028_e027fb17-f191-4b69-941d-bc9d4cd9a705.png,Synuchus,Bembidion,Pterostichus,Pterostichus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/b3de4020-31df-4a30-8bf1-89ada736807c_9b14e9e9-3c7e-4067-8417-54a2fcca818b.png,Synuchus,Bembidion,Amara,Calathus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/87c85e7e-e587-4492-a798-12977e6cecfe_70f80ef2-03ff-4d1b-8747-7ab1c31c434b.png,Synuchus,Calathus,Pterostichus,Amara,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/c6d3a37b-5f8a-4c04-9f29-e02a3ea5e8eb_7081a787-27bf-4e07-a5f5-7b7fc0c9fba9.png,Synuchus,Pterostichus,Syntomus,Synuchus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/aea641fe-74f2-4de1-976f-8f80a707c4df_4a22d969-aea4-425f-a558-2ddb137f24a7.png,Synuchus,Bembidion,Pterostichus,Calathus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/1dfd7206-0d21-42cb-9dad-588cbf3281ff_2c1adcc0-df6f-41b6-9217-2c9bcde58455.png,Synuchus,Bembidion,Syntomus,Bembidion,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/df134876-6496-4823-836e-20ff02898b9e_ff56a15f-b77a-4046-9db4-93eb23c2cdc8.png,Synuchus,Bembidion,Syntomus,Calathus,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/e9403af3-9ba5-473d-803a-ffd58c2e37c7_e0fa4825-d9a1-4592-be97-c56e4579092b.png,Synuchus,Calathus,Pterostichus,Calathus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/85dcd4bc-cc6a-4a26-bcd9-7ed06eda4f47_51140de2-203f-49f2-9519-a39a13ee6ebe.png,Synuchus,Calathus,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033673.jpg/65269e49-adda-44c1-b677-2ee86793f82e_75f472fc-9b8c-4c2f-8e4b-4f78aafc2124.png,Synuchus,Elaphropus,Syntomus,Bembidion,Calathus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/bb036b3b-46d7-4ae8-8e5a-6045139ce48e_d1b07cb5-840a-42f8-9655-a9d8ce237cc1.png,Cymindis,Bembidion,Bembidion,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/dfb11e79-c33a-4171-8b9f-6d01adba7a42_0365db79-7ae0-4f2a-a649-62c14972079e.png,Cymindis,Bembidion,Pterostichus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/9d0e6a21-f02e-432a-804f-793d83754701_b936ae34-ec14-4921-9d69-52f4cea089b0.png,Cymindis,Bembidion,Carabus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/d8fa2e07-32fb-4743-acd5-b341fcd4c8a1_36b7e63b-5e07-4a0e-b8dc-41d6edae10fa.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/95d924c2-7406-4fb0-af04-248b19f9bc63_c66955fe-d6cd-41d5-b7de-d9c4ad360086.png,Cymindis,Bembidion,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/32c08028-d8a4-43df-b3eb-7650f16cca56_e82da6b7-ebf1-4ec9-bfca-b8343215b353.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/c8da99d2-8567-496e-ad9e-3c4219d8ca3a_531e8e8b-5a3c-41cb-836b-509213184e98.png,Cymindis,Bembidion,Pterostichus,Pterostichus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/bd951c6c-177a-4594-900d-40eb81e1da32_73c25cb7-1986-4979-a70f-d1b3355f996a.png,Cymindis,Bembidion,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/e63bfbd5-296d-45be-b1e6-8ad720b8715c_25b6b1fa-baf0-4a8b-bcf0-daef704fd85e.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/4ae30705-376e-4a19-98a6-3363d04c8e3d_196ca555-c6b0-4438-86c6-bdb090011296.png,Cymindis,Bembidion,Elaphropus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/ca33ef47-50dd-44c6-975d-71f8138bb6d6_df0eb14a-0a22-4263-a01a-8b4ad0fa89e0.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/10cffe06-76cd-4735-a775-ee65983de0d3_33a4783b-e733-4abc-b47a-2d7257795e7d.png,Cymindis,Bembidion,Elaphropus,Agonum,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/1757a821-2d0c-46a2-9b76-1a7ff356d1b9_ca5f1a60-5676-4a64-8771-455be01bc5a0.png,Cymindis,Elaphropus,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/87124faa-440f-4d42-acaa-cf9af3042fbf_bdc09edd-3567-46a2-a51d-ef8b638a4ba9.png,Cymindis,Elaphropus,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/600c99ab-0960-474f-82b3-51b5ff9b235c_8d1c20c1-81ec-4a40-a8cc-71086976f98e.png,Cymindis,Bembidion,Carabus,Cymindis,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/482377cf-41d6-48e1-b681-6b503d4d40ec_9b294e12-123b-4780-ab18-fa3ca64830ca.png,Cymindis,Bembidion,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/5c3154ca-4529-4783-aac1-8b0856fc0d1b_4bc2fe03-50b4-48b6-a794-2f7cbc8edf6e.png,Cymindis,Elaphropus,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/5199c114-46d1-4a02-a7d1-2b5f4b015989_11f34f2a-83c3-41e1-85c0-9d1c18eb9bee.png,Cymindis,Bembidion,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/b3429d49-3eee-44af-944c-d24955cb7a9d_0f7ab042-4501-4d19-8e9d-82f668837485.png,Cymindis,Bembidion,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/2e2932fb-e7fa-4c0c-89dc-4a62cc3dff15_cd818eb3-2962-45e8-aedb-07df3d9dc2e6.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033674.jpg/d8a528cf-4b68-4271-8ac0-7a1fbdd1246f_6d596d6b-ea34-4d0d-b269-249f572b4656.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/d5523442-7f79-4790-b7c2-f046c8fd50c6_0545a7bb-dcb6-4139-b59f-5c7ca5a5e443.png,Cymindis,Bembidion,Pterostichus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/af3cc706-a61e-461c-999c-da3b869d913c_c950f816-ba21-4ce2-8a65-bd1e220273be.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/89b3a60b-4b0e-4313-8872-7343406b39d0_e0aa033c-24b5-4b15-b026-ddc39b5073c5.png,Cymindis,Elaphropus,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/7eaa04fe-d90d-44b8-a289-65a1a0aa2666_0a2aa114-b8ae-42d1-ad42-8e736a1f854d.png,Cymindis,Elaphropus,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/c57b0452-66a5-4891-8ec6-d1218a1b9934_7fb38baa-cbb3-430e-b946-2fe5ded6dbf4.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/4d8c2fd0-3852-4ebb-b333-a6e911ff0d60_45b365a8-cfa1-422a-92b3-a3a1503b4f08.png,Cymindis,Elaphropus,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/0e9e2c9e-0f72-4ee2-8672-073dbafc15a6_fa9f1694-bfdd-4f55-88f2-3b22defcdcc6.png,Cymindis,Elaphropus,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/d9b14158-b3fe-4ff0-9679-412e92260c94_d7385132-542d-475d-843d-7bed7d94d523.png,Cymindis,Bembidion,Syntomus,Calathus,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/542ffc89-8dfd-49ee-9175-23d28ab0fbea_a47a3134-edbf-4ce4-b334-89d54a74c4c4.png,Cymindis,Elaphropus,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/f5bef2ec-38eb-4294-8cc6-fb16021a9202_b42a1b7a-e4cd-417b-8265-f09960e4c409.png,Cymindis,Bembidion,Syntomus,Bembidion,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/57aa91dc-9305-4362-9958-856cc8522ae8_e600a114-2741-4836-a3c6-f615037aaa2d.png,Cymindis,Elaphropus,Carabus,Bembidion,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/74968fa1-1ac2-4812-992b-1962c72737c1_6d073b68-d80b-4b8a-ac04-b86ca22447ef.png,Cymindis,Elaphropus,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/4441084f-8327-42b5-8942-34bcb3a595a5_174588e9-95b2-4756-9fa8-b2519832b5ae.png,Cymindis,Elaphropus,Syntomus,Bembidion,Pterostichus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BeetlePalooza/individual_images/A00000033675.jpg/05034e78-2504-4b86-80a6-5e7fb88e1077_3883639f-04ea-42e7-b710-8ba21b4ed5ae.png,Cymindis,Elaphropus,Pterostichus,Bembidion,Pterostichus
