ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/scutellaris/1861a04e-ba7d-414d-806d-6653f295e673.png,Cicindela scutellaris,Parvindela terricola,Cicindela scutellaris,Cicindela oregona,Cicindela limbalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/d28efcfd-7aed-443e-a5c5-d473395a6c89.png,Tetracha carolina,Tetracha carolina,Tetracha carolina,Tetracha carolina,Tetracha carolina
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Notiobia/terminata/3472727b-0f1b-481c-8744-f0a6e1543533.png,Notiobia terminata,Stenolophus ochropezus,Notiobia terminata,Notiobia terminata,Notiobia terminata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/viridis/d7940104-b81f-4468-a68e-7842cf250f41.png,Lebia viridis,Lebia viridis,Lebia viridis,Lebia viridis,Lebia viridis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Metrius/contractus/b31a50a8-644a-489a-ab1e-22bdaa234f44.png,Metrius contractus,Metrius contractus,Metrius contractus,Calosoma latipenne,Metrius contractus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/placidum/4b7c9509-69df-4d0b-a676-e04a63f7218c.png,Agonum placidum,Agonum melanarium,Agonum placidum,Agonoleptus rotundicollis,Agonum placidum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/caenus/19d9425c-340d-4ce7-a25a-df0013cce425.png,Anisodactylus caenus,Amara quenseli,Selenophorus palliatus,Anisodactylus caenus,Amara aenea
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Philodes/longulus/783ebad6-3f0d-4502-9085-22cda7f57c7e.png,Philodes longulus,Bradycellus festinans,Bradycellus festinans,Bradycellus festinans,Harpalus erraticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/mexicanus/50c52579-3670-4340-9301-453ced5a11ed.png,Brachinus mexicanus,Brachinus adustipennis,Brachinus mexicanus,Agonum extimum,Brachinus fulminatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Abaris/splendidula/2fd35304-18eb-40f5-b651-729eca730ab9.png,Abaris splendidula,Abaris splendidula,Abaris splendidula,Abaris splendidula,Abaris splendidula
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/punctulata/6a5a4f64-7227-4138-896e-1b94ccef09f3.png,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Notiobia/terminata/12360982-0424-4ff3-88ba-1d519cc11a4c.png,Notiobia terminata,Notiobia sayi,Notiobia terminata,Notiobia terminata,Notiobia terminata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/e2bcfdd7-dabf-4459-9192-f59c7968a063.png,Scarites subterraneus,Scarites subterraneus,Scarites subterraneus,Scarites subterraneus,Scarites subterraneus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/sexguttata/72782d7a-1272-4f0e-bfae-fae7aae78f66.png,Cicindela sexguttata,Cicindela sexguttata,Cicindela sexguttata,Cicindela sexguttata,Cicindela sexguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/luxatum/2e9377df-fa48-4d4d-99a9-8e950b16ac49.png,Calosoma luxatum,Calosoma peregrinator,Calosoma luxatum,Calosoma luxatum,Carabus taedatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/splendida/5e81bd55-015e-4936-b1a4-1c8a23e90f1f.png,Cicindela splendida,Cicindela splendida,Cicindela splendida,Cicindela splendida,Cicindela splendida
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/californicus/ebb01ce3-3eee-468a-b944-1b3828d76242.png,Pasimachus californicus,Amara aenea,Pasimachus californicus,Amara laevipennis,Pasimachus viridans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/punctulata/dd636942-a8b4-45de-90b7-2d66a69346ab.png,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/porosus/5121be62-3748-49ec-b5f7-b3b91521e22c.png,Anisodactylus porosus,Amara quenseli,Anisodactylus similis,Amara laevipennis,Dicheirotrichus cognatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/punctulata/b9b9d477-cc36-41b4-a55a-cb20c0756d67.png,Cicindelidia punctulata,Dromochorus belfragei,Cicindelidia punctulata,Cicindelidia punctulata,Cicindela longilabris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Loricera/pilicornis/d178e334-5d1d-4cbf-a6fb-5dc97f350502.png,Loricera pilicornis,Agonum ferreum,Loricera pilicornis,Agonum ferreum,Loricera pilicornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/virginica/c4c58de8-c8cb-4da9-b1bb-1f900df6f0c6.png,Tetracha virginica,Tetracha virginica,Tetracha virginica,Notiobia purpurascens,Tetracha virginica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/purpuratus/2accb9a8-f93a-4890-9872-664ffae5548b.png,Dicaelus purpuratus,Dicaelus purpuratus,Dicaelus purpuratus,Dicaelus purpuratus,Dicaelus purpuratus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Notiophilus/aeneus/b0e18ab8-f80f-430c-8187-0087a4c97f76.png,Notiophilus aeneus,Notiophilus aeneus,Notiophilus aeneus,Bembidion eratum,Notiophilus aeneus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Omus/dejeanii/f8611563-66e2-4960-83e5-a3e33cf550b7.png,Omus dejeanii,Pasimachus sublaevis,Cychrus tuberculatus,Calosoma calidum,Scaphinotus velutinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/vulcanoides/bb006655-69e7-4011-9293-6470696494cc.png,Brachinus vulcanoides,Brachinus cyanipennis,Brachinus vulcanoides,Brachinus vulcanoides,Galerita bicolor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Poecilus/lucublandus/c745217f-796a-49d8-bdbc-7dcb4019604d.png,Poecilus lucublandus,Poecilus chalcites,Poecilus chalcites,Anisodactylus sanctaecrucis,Poecilus chalcites
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/pulchra/e8b1336d-7b04-475b-b88e-db813fb2e2c3.png,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra,Cicindela pulchra
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bradycellus/lugubris/20628fea-9648-4151-b1da-fd63c47c6385.png,Bradycellus lugubris,Pterostichus commutabilis,Pterostichus patruelis,Pterostichus patruelis,Bradycellus nigrinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Platynus/tenuicollis/6d7c5b7b-3fa1-47e4-89ea-dc9b8fed4e89.png,Platynus tenuicollis,Platynus lyratus,Platynus tenuicollis,Agonum gratiosum,Platynus tenuicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/5448eb87-09b4-4c8e-a432-b69bb2569c45.png,Cicindela tranquebarica,Cicindelidia haemorrhagica,Cicindela tranquebarica,Cicindela ancocisconensis,Cicindela tranquebarica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/cupreolata/2ab11f14-1a06-47f0-9d7a-32db5e78ab50.png,Amara cupreolata,Amara cupreolata,Amara cupreolata,Amara cupreolata,Amara cupreolata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenocrepis/mexicana/3fff504c-3726-4bb4-bf11-c2256c5871cb.png,Stenocrepis mexicana,Anisodactylus caenus,Anisodactylus caenus,Amara angustatoides,Dicaelus dilatatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/punctulata/75dda153-3864-4e49-bdd6-33d3ba0d5285.png,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/viridans/38848f2d-3da5-4ebf-be8f-5e1fc4e74d1b.png,Pasimachus viridans,Pasimachus viridans,Pasimachus viridans,Pasimachus californicus,Pasimachus viridans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Philophuga/viridis/3203ed12-ee60-4da4-b8e0-77f19891986a.png,Philophuga viridis,Calleida viridipennis,Philophuga caerulea,Philophuga viridicollis,Philophuga viridicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/nebraskana/5e570317-5462-478a-afd3-aed16bdb52cc.png,Cicindela nebraskana,Cicindela nebraskana,Cicindelidia punctulata,Cicindela nebraskana,Cicindelidia punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/melanarium/28bb1d45-e4cc-47cd-9808-adfc5b869a6f.png,Agonum melanarium,Platynus tenuicollis,Agonum punctiforme,Agonum cyanopis,Agonum harrisii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/cyanipennis/d65b4b9b-3f5c-4cdb-9819-5055487f4f41.png,Brachinus cyanipennis,Lebia abdita,Lebia scapula,Acupalpus testaceus,Lebia scapula
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/tristis/9c85126e-0ade-40d9-a927-914c572aac8f.png,Pterostichus tristis,Pterostichus rostratus,Pterostichus tristis,Agonum sordens,Gastrellarius honestus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Parvindela/lunalonga/bb0b6457-cdf8-47dc-a6a0-ef0d282ca17a.png,Parvindela lunalonga,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/harrisii/fa5e5604-4723-4d11-8d68-5b30a3fa34ea.png,Anisodactylus harrisii,Anisodactylus caenus,Harpalus somnulentus,Pseudamara arenaria,Cyclotrachelus sodalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/politus/e8734134-90cf-4831-a8f8-0ebcc819b892.png,Dicaelus politus,Dicaelus teter,Dicaelus furvus,Dicaelus furvus,Pterostichus coracinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/ocellata/530458d4-4ee4-47b1-adcc-f04662059e4d.png,Cicindelidia ocellata,Cicindelidia haemorrhagica,Cicindela oregona,Cicindelidia ocellata,Cicindelidia ocellata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/tomentosus/b1436ada-089c-47d0-9f97-8483425d0f93.png,Chlaenius tomentosus,Chlaenius tomentosus,Chlaenius tomentosus,Chlaenius tricolor,Chlaenius tomentosus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tachys/pulchellus/a286835a-ab3d-4a82-996d-fa0be2e74087.png,Tachys pulchellus,Tachys pulchellus,Tachys pulchellus,Tachys pulchellus,Tachys pulchellus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/lutulentum/be7219cb-3ac0-45eb-af25-2ecfd7f4253e.png,Agonum lutulentum,Dicheirotrichus cognatus,Agonum lutulentum,Agonum lutulentum,Agonum harrisii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Ellipsoptera/puritana/e4a500cf-5c9d-471e-909a-bbdae4678c43.png,Ellipsoptera puritana,Cicindelidia haemorrhagica,Parvindela terricola,Cicindela ancocisconensis,Parvindela terricola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/discoideus/e4bc832e-0acd-4737-8018-0eec819315e1.png,Anisodactylus discoideus,Bradycellus nigrinus,Anisodactylus discoideus,Amara avida,Anisodactylus discoideus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/trifasciata/5cea5d1c-de87-4d12-a780-e173ed7ce9fc.png,Cicindelidia trifasciata,Cicindela repanda,Cicindelidia trifasciata,Cicindelidia trifasciata,Cicindelidia trifasciata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/repanda/f45add51-bc9a-4d72-85eb-041a38246a63.png,Cicindela repanda,Ellipsoptera lepida,Cicindela formosa,Cicindela formosa,Cicindela formosa
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/fasciatus/b9671bcd-bfb5-4597-ad84-eaac95fda37b.png,Tetragonoderus fasciatus,Tetragonoderus intersectus,Tetragonoderus intersectus,Tetragonoderus intersectus,Tetragonoderus fasciatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pseudomorpha/excrucians/c12fff9c-9628-4594-b9a3-3b5e5a835079.png,Pseudomorpha excrucians,Amara rubrica,Amara rubrica,Amara rubrica,Amara rubrica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/mutatum/515ede98-e959-4d80-ab10-25115d3a1ef4.png,Agonum mutatum,Bembidion planatum,Agonum thoreyi,Agonum consimile,Agonum trigeminum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Clivina/fossor/b81a5d45-b3e7-40b2-a442-606f2fdba0e6.png,Clivina fossor,Paraclivina bipustulata,Clivina fossor,Clivina americana,Clivina fossor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Panagaeus/fasciatus/1b8411b7-dec0-4713-99fb-6d75054173ea.png,Panagaeus fasciatus,Panagaeus fasciatus,Panagaeus fasciatus,Panagaeus fasciatus,Panagaeus fasciatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/limbata/eeab74f0-4ce4-43f3-bf67-2441ad265d1c.png,Cymindis limbata,Cymindis limbata,Cymindis limbata,Cymindis limbata,Cymindis limbata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/marginatus/20645943-c899-4ac7-bf16-c4c829350b8d.png,Pasimachus marginatus,Pasimachus subsulcatus,Pasimachus subsulcatus,Pasimachus subsulcatus,Pasimachus subsulcatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/pensylvanicus/8ee2b4d8-b91a-4068-9579-25459ade8edc.png,Harpalus pensylvanicus,Selenophorus opalinus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Porotachys/bisulcatus/834b08df-380a-4fd1-8ba7-6dce2a0ddc98.png,Porotachys bisulcatus,Elaphropus vivax,Elaphropus vivax,Elaphropus vivax,Porotachys bisulcatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calathus/peropacus/1a1b3dfd-d9e0-4305-ad32-94d8e12ce658.png,Calathus peropacus,Notiobia brevicollis,Calathus opaculus,Anisodactylus opaculus,Calathus opaculus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/lengi/4382cb9a-9453-41c1-bc34-94a80a92c142.png,Cicindela lengi,Cicindela lengi,Cicindela lengi,Cicindela lengi,Cicindela lengi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/debilis/c1f3af29-204a-49ab-8d89-9fa4b14def7a.png,Scaphinotus debilis,Pterostichus sculptus,Myas cyanescens,Bembidion iridescens,Scaphinotus hubbardi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cyclotrachelus/torvus/dbda140d-d27f-41b2-bdf0-372cb94e3e2a.png,Cyclotrachelus torvus,Anisodactylus harrisii,Dicaelus crenatus,Dicaelus crenatus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/46a39e62-8c8f-40cf-8972-3703778d4851.png,Cicindela tranquebarica,Cicindela limbalis,Cicindela tranquebarica,Cicindela denverensis,Cicindela tranquebarica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/punctulatus/fe707ae6-4aad-4999-873d-7a614c0cab77.png,Pasimachus punctulatus,Pasimachus punctulatus,Pasimachus punctulatus,Pasimachus punctulatus,Pasimachus depressus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/atriventris/76365f6e-21c8-4cda-b9f9-87aea8ef0ef4.png,Lebia atriventris,Lebia atriventris,Lebia atriventris,Lebia atriventris,Lebia atriventris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/petrosum/3c998656-cd67-40f4-8eea-4f2469c54597.png,Bembidion petrosum,Bembidion mexicanum,Bembidion mexicanum,Bembidion mexicanum,Bembidion mexicanum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Parvindela/terricola/e5db6c15-d801-4279-acf5-0e090a6ef6c5.png,Parvindela terricola,Cicindela tranquebarica,Parvindela terricola,Ellipsoptera cuprascens,Ellipsoptera hamata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/incultus/db4d7435-f7e4-4303-8727-961a1225a9c8.png,Stenolophus incultus,Pterostichus adstrictus,Stenolophus incultus,Pterostichus adstrictus,Pterostichus adstrictus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/punctulata/3b1e2e1d-c5d7-4275-8e15-dc960ec6ea28.png,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata,Cicindela repanda,Cicindelidia punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/grapii/894c65f5-0a2a-4099-a7bd-0e15d914a942.png,Bembidion grapii,Pasimachus sublaevis,Bembidion muscicola,Bembidion muscicola,Myas cyanescens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/corgenoma/82d6ad89-8d72-451b-b00f-669616410a00.png,Bembidion corgenoma,Bembidion corgenoma,Bembidion corgenoma,Stenolophus infuscatus,Bembidion corgenoma
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Brachinus/adustipennis/43f8cdb4-158e-40fe-9889-9f74f10e24a6.png,Brachinus adustipennis,Lebia abdita,Brachinus adustipennis,Lebia deceptrix,Nemotarsus elegans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/planatum/8938103c-2fbd-4329-9f46-4109db9fc8bc.png,Bembidion planatum,Calosoma sayi,Bembidion quadrulum,Agonum affine,Calosoma sayi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/duodecimguttata/03b704e5-0ee5-4d49-81bb-d7a081b7300a.png,Cicindela duodecimguttata,Cicindela duodecimguttata,Cicindela repanda,Cicindela duodecimguttata,Cicindela duodecimguttata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Oxypselaphus/pusillus/f7bdf840-0011-4b88-bbbc-f7353bc2a064.png,Oxypselaphus pusillus,Anisodactylus sanctaecrucis,Nebria brevicollis,Chlaenius tricolor,Badister notatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/marginatus/7f34a528-f407-4abd-812d-3b297a3cc62d.png,Scaphinotus marginatus,Scaphinotus marginatus,Scaphinotus marginatus,Scaphinotus marginatus,Scaphinotus aeneicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Ellipsoptera/macra/7109a29f-9c77-4926-83de-86a44dec4b7a.png,Ellipsoptera macra,Ellipsoptera macra,Ellipsoptera blanda,Cicindela hirticollis,Ellipsoptera macra
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cratacanthus/dubius/ae5a99b6-41ed-4af6-acb2-acea937fbe0f.png,Cratacanthus dubius,Pterostichus sculptus,Amara obesa,Anisodactylus harrisii,Harpalus herbivagus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/hornii/b1c4b446-4443-44c9-bf44-1d87b1ac12f2.png,Cicindelidia hornii,Cicindelidia punctulata,Cicindela scutellaris,Cicindela scutellaris,Cicindela scutellaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/andrewsii/9142a220-6cd4-4ec7-8671-e246f6596411.png,Scaphinotus andrewsii,Amara angustata,Scaphinotus viduus,Scaphinotus viduus,Scaphinotus viduus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Synuchus/impunctatus/de96a724-e9a3-46fc-b691-6653b2f83c6b.png,Synuchus impunctatus,Agonum placidum,Synuchus impunctatus,Agonum punctiforme,Calathus advena
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/lineola/9933d055-1ec9-41f3-8530-ec5d9b80e18d.png,Stenolophus lineola,Stenolophus lineola,Stenolophus lineola,Stenolophus lineola,Stenolophus lineola
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Trechus/obtusus/28e26b9b-ff59-4e84-99db-41bb19b2d1e5.png,Trechus obtusus,Tachys scitulus,Acupalpus partiarius,Agonoleptus conjunctus,Selenophorus concinnus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Habroscelimorpha/dorsalis/d14cb4e6-f16e-46db-92fe-2ec18a1ce307.png,Habroscelimorpha dorsalis,Habroscelimorpha dorsalis,Habroscelimorpha dorsalis,Habroscelimorpha dorsalis,Habroscelimorpha dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/comma/39a0b3c1-252a-4a2b-8280-a2d11869fd5d.png,Stenolophus comma,Stenolophus comma,Stenolophus comma,Stenolophus comma,Stenolophus comma
