ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_SVMLinear,Pred_SVMPolynomial,Pred_SVMRadialBasis,Pred_NearestNeighbor,Pred_RandomForest,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_1.jpg/7cc42a4f-6526-43fe-bf58-18383d6fff8e_28428ab8-73a6-4cad-b2ce-719260615c4d.png,Calathus advena,Harpalus desertus,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033651.jpg/a18a6fd3-125b-4bd7-a1c3-c83cd0839f26_d69d5c1a-1b77-4715-b8b1-c449080de544.png,Synuchus impunctatus,Cymindis cribricollis,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046181.jpg/ef40170a-f91d-4fc5-9598-19ba69e551c8_0aa82113-259c-471c-a74d-be8b1f1599f7.png,Pterostichus lachrymosus,Pterostichus novus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus melanarius melanarius,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/MOAB_001.S.20180724.jpg/90e7d9f4-b78e-4856-acaa-5ab46826b6bf_e24f8c68-c461-477c-82a5-70dacfb26fdd.png,,,,,Synuchus impunctatus,,,Calathus advena,
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049760.jpg/7840f2fd-d50a-485e-ac4e-3338da3a87bf_44f90709-d53a-4fc5-bdbf-10df168e6f26.png,Cyclotrachelus torvus,Pterostichus trinarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Synuchus impunctatus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051604.jpg/0acd23c3-08d0-4600-8c39-c9f0b2ee0509_bc337550-c8b4-4176-af43-1463fa1c78ee.png,Amara alpina,Anisodactylus rusticus,Amara alpina,Amara alpina,Calathus advena,Amara alpina,Amara alpina,Calathus advena,Amara alpina
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040687.jpg/7ee24b8d-ff08-4aa7-a182-dbb5815bd796_4c42c46b-ef32-4c96-8f1b-5ca9153ddf0d.png,Synuchus impunctatus,Harpalus desertus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033603.jpg/75b2cb5c-5901-4823-a6eb-cb44a3f9f1fb_eb0a7c85-cbdb-444d-93b0-b7a39da1cd70.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049750.jpg/01fc278a-e9b3-4b36-a555-498a54f2959c_d6160b92-8371-4694-a0ec-e59784be2eb2.png,Syntomus americanus,Syntomus americanus,Syntomus americanus,Syntomus americanus,Syntomus americanus,Syntomus americanus,Syntomus americanus,Syntomus americanus,Syntomus americanus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046089.jpg/182dfbba-7b75-4f58-9d54-8d690aa43a3e_e4689438-7bd6-4cd4-8b89-929b5770e1ed.png,Carabus goryi,Scaphinotus angusticollis,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000032963.jpg/e43959bb-6233-451e-8182-ab8806d4920d_4501bf02-26dd-4da0-a633-d3f69b41d80b.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059907.jpg/a885155e-2c24-4fbb-ab96-744e58ef8c8e_6e1ff1f3-8d9a-4ac9-8dff-fc549bf3dd7f.png,Promecognathus crassus,Promecognathus crassus,Cyclotrachelus torvus,Promecognathus crassus,Pterostichus lachrymosus,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus lachrymosus,Promecognathus crassus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051540.jpg/2dc1189f-28cf-4cfc-b40d-5aa830399940_ba1ca7a1-af77-46c5-a60b-2e1fa73b2b9b.png,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049748.jpg/2b49f7ea-1698-48e9-b6aa-980ef5dc8cd7_1097b075-cbf0-4819-8b18-3d9f4417b7c3.png,Cyclotrachelus torvus,Carabus goryi,Cyclotrachelus torvus,Carabus goryi,Carabus goryi,Cyclotrachelus torvus,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000032979.jpg/1fb65d3c-30a6-436c-9717-3d763d29f383_f4844878-65bd-4ca3-b8b5-c2c699d0d484.png,Cymindis neglecta,Cymindis neglecta,Cymindis neglecta,Cymindis neglecta,Synuchus impunctatus,Cymindis neglecta,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050026.jpg/f83405b3-7553-484d-960b-107a2fcff4a9_1578fc21-fe2d-4ff7-a20a-6708fbda0276.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Calathus advena,Cyclotrachelus torvus,Carabus goryi,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041416.jpg/38ca202d-e423-41cc-87a7-8be6fe9cd2b1_461a7bdc-a0fb-4954-bd58-cba9408b613b.png,Harpalus pensylvanicus,Euryderus grossus,Harpalus paratus,Harpalus paratus,Harpalus pensylvanicus,Harpalus pensylvanicus,Cratacanthus dubius,Euryderus grossus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050035.jpg/3772cb55-a368-4f73-88e7-487d1b401313_41a2b83f-4b11-409b-8edf-1662da860baf.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_1.jpg/4a99039f-64e0-4628-ba8d-4faa6c451980_ca5a8980-03b1-4141-9ca3-3c3848db7b3c.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034537.jpg/439e3d91-1b0a-4f08-a7c4-9937bd81afb2_4dbcf4f4-c1a6-400d-8071-17191c05768e.png,Chlaenius aestivus,Harpalus paratus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051542.jpg/f20d4441-b22e-4f09-a074-d876b027abb5_215913f3-228d-4186-9c29-32c87c4eddbd.png,Harpalus paratus,Harpalus paratus,Harpalus paratus,Harpalus paratus,Harpalus paratus,Harpalus paratus,Harpalus paratus,Calathus advena,Harpalus paratus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033619.jpg/0c1e3d0b-ddf7-44e5-9f59-aadbb0008965_0663f113-2416-4759-bdee-152300220949.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034539.jpg/50e071cc-14b2-44b2-89a5-a9285c92564c_ae987765-bf49-44ad-b1e7-70bad1845dff.png,Pterostichus permundus,Pterostichus permundus,Pterostichus melanarius,Pterostichus melanarius,Synuchus impunctatus,Pterostichus melanarius,Cyclotrachelus torvus,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046178.jpg/80308b9e-7965-4113-8fb1-8cdb854477bb_80231ee5-7fd7-47dd-97b7-868bc65f1e44.png,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051386.jpg/bf213b56-b782-4769-9d10-6cb93137f41d_58dd2e09-c88f-4908-a708-9fcdd22ab472.png,Harpalus desertus,Cratacanthus dubius,Discoderus parallelus,Amara quenseli,Synuchus impunctatus,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049812.jpg/71262887-02ff-4af5-8c55-6966b5e2aa7f_b68de679-00c0-4d9e-9085-9fe254203dd7.png,Cyclotrachelus torvus,Pterostichus lachrymosus,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus lachrymosus,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus lachrymosus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051610.jpg/55486af8-28c3-4bbf-96de-e23765559248_a6e81e42-9230-4df5-96b3-0065dafdd2eb.png,Calathus advena,Synuchus impunctatus,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000008916.jpg/64502614-bc7d-420f-a05e-702333b75bb6_bfd642d4-c572-47e7-86f2-62a54eb59b67.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Carabus goryi,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033673.jpg/df134876-6496-4823-836e-20ff02898b9e_ff56a15f-b77a-4046-9db4-93eb23c2cdc8.png,Synuchus impunctatus,Cymindis cribricollis,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041422.jpg/560e5242-f6de-4b94-a21c-29bfd69e25d0_64f006b9-9563-47f1-9147-45e5c3be3e20.png,Calosoma affine,Calosoma affine,Calosoma affine,Calosoma affine,Calosoma affine,Calosoma affine,Calosoma affine,Calosoma affine,Calosoma affine
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051585.jpg/792ed0f5-2910-4b74-bb36-c32cc3db7186_1824b7ba-54d9-48be-b303-650a3e5f2d86.png,Calathus advena,Cratacanthus dubius,Promecognathus crassus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Calathus advena,Synuchus impunctatus,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051602.jpg/798b7ac1-897a-458b-a653-f4fefa0ef6e4_146678d6-1304-46aa-8923-822adbe4ed1a.png,Pterostichus restrictus,Harpalus amputatus,Pterostichus restrictus,Pterostichus restrictus,Synuchus impunctatus,Pterostichus restrictus,Pterostichus restrictus,Calathus advena,Pterostichus restrictus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051577.jpg/f2c61705-d72b-4b7d-9790-3e23b38f667b_5a30c5b7-b45f-4bfa-af0e-0603d3a0ccce.png,Pterostichus restrictus,Anisodactylus rusticus,Amara alpina,Amara alpina,Calathus advena,Pterostichus restrictus,Amara alpina,Calathus advena,Amara alpina
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046073.jpg/98126661-42c9-4b12-8b62-2c7ff305282c_d2ab4f2f-9147-44cd-b1b9-cc35bc32b44b.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000137178.jpg/6ef6c7ec-8ba7-423a-aa0a-ee03ee43c2ae_db12c9f5-9e3b-4326-87fb-6243b39c128e.png,Anisodactylus opaculus,Anisodactylus opaculus,Anisodactylus opaculus,Anisodactylus opaculus,Anisodactylus opaculus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Anisodactylus opaculus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000032912.jpg/6a8bd179-5d97-4e29-b4bb-2f58f4ed3aab_4653a217-fb43-4541-87bf-018a80e6eb8e.png,Pterostichus pensylvanicus,Anisodactylus opaculus,Pterostichus melanarius melanarius,Pterostichus restrictus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Pterostichus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033605.jpg/c0948c33-1a4b-4618-acf6-bcb3e901fab1_2e06fb4b-247e-49c3-ba33-0c07a289df63.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033589.jpg/ae3a120d-3bbf-44db-82c7-d17cbebdec49_6cac771e-30df-4982-8efe-e55ddf07ec7a.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000008980.jpg/0e168519-dbae-47d8-bd87-6db4238b9e3d_3588b425-9694-4971-81bc-493813b98e35.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041436.jpg/b9e21bf3-a7d7-4bc9-ba91-090dc27ec7c5_8dbe486e-e359-42a4-ade6-482b3eb4f59e.png,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051580.jpg/3573c8b2-9545-4f06-a34c-21822e0e74ef_68dc7fd0-8655-4b9b-a59a-3c062b6f55ee.png,Pterostichus restrictus,Cymindis cribricollis,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Pterostichus restrictus,Chlaenius aestivus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041107.jpg/8ed89019-3379-4ab4-926e-fb7557b31d06_1ac45422-371a-4c18-ae27-e0b78be63c3e.png,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046187.jpg/a582ec44-4ad5-4286-a538-ba485301604a_7a5b4bdc-a21d-478c-ad13-132c4b990949.png,Pterostichus lachrymosus,Pterostichus protractus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046180.jpg/959b387a-8c7c-4b8b-aa10-877174c7c2b7_4e3e2683-6fcc-4a82-a12c-b81953ce9460.png,Pterostichus lachrymosus,Pterostichus coracinus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041396.jpg/3b1455c2-46d1-4c4d-ac11-72f827c9d364_0efa3ffe-0b9f-4d4a-970a-ee58fd2ad40d.png,Pasimachus californicus,Pasimachus californicus,Pasimachus elongatus,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus,Pasimachus californicus,Pasimachus elongatus,Pasimachus californicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050028.jpg/3ecbd040-7f5a-4fdb-8525-d58df6e94b0b_4a8d8bcf-c877-403b-8155-cf2c79ba2222.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033623.jpg/e07a1b35-8cac-4b11-bead-bc5c60ac8bec_3ba7e5da-9e53-4b15-a087-13cd4fe6eb6d.png,Pterostichus pensylvanicus,Cyclotrachelus torvus,Pterostichus pensylvanicus,Pterostichus pensylvanicus,Synuchus impunctatus,Cyclotrachelus torvus,Cyclotrachelus torvus,Calathus advena,Pterostichus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051183.jpg/9791565a-ba9f-4d63-a884-274375e9456b_6802d030-9ca0-467a-a1a3-4c35c3657d89.png,Cratacanthus dubius,Harpalus pensylvanicus,Cratacanthus dubius,Cratacanthus dubius,Harpalus pensylvanicus,Cratacanthus dubius,Pterostichus restrictus,Harpalus pensylvanicus,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056862.jpg/2dac0970-e433-4294-bcf5-00d3828439f6_49151986-e40f-4204-8930-2ddfeff47573.png,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012920.jpg/374e7e9c-2ff0-4d0d-901a-c8bee6db2c7b_05ba16d9-0d7c-44c3-89a9-40e995b90e59.png,Carabus goryi,Dicaelus teter,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000008952.jpg/1c260171-ee49-4864-93ee-8aaee3cc9b3f_0a7beeea-22de-4585-83ad-35f45216fee9.png,Pterostichus melanarius melanarius,Pterostichus melanarius,Pterostichus melanarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus lachrymosus,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/GRSM_020.20180417.CARGOR.01.jpg/7a3911e3-2529-4b50-a62f-04cdf3c76421_6809dcdb-9566-435f-bf07-cd7bb7d51d75.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_2.jpg/3280be7b-f4b4-4b6d-ac79-e99a49eb91da_941e3573-e831-4290-a6e5-37fbc4454bbe.png,Calathus advena,Selenophorus planipennis,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Selenophorus planipennis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041303.jpg/78062f6f-bf54-474d-9527-39cb8dafa0ff_4015618c-9bbc-4edb-9da6-4e49bb298fd2.png,Cyclotrachelus sodalis,Pterostichus melanarius,Pterostichus melanarius melanarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus melanarius melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_2.jpg/f64f52a0-e87a-46c7-bc4b-a7b28c9563b5_93730431-b847-4764-ab2e-f6a08c5dd5ea.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033688.jpg/0e0dbe13-bddd-4d3a-91a0-a5d6e951a22f_50613211-0a0c-412d-ab7f-1b409a300a0a.png,Synuchus impunctatus,Cicindela punctulata,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046110.jpg/37946e69-3d59-4ebb-b45b-7e95c19cfd14_89965a37-08ab-468c-ac39-d4f84bfb6623.png,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050039.jpg/ab0f1cad-b42e-4807-b930-e2f7a5054a0a_1eb14e1f-66a8-416a-80a4-390a6ccfd815.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050039.jpg/7cd94df1-ccec-4875-aa2c-f752031163b0_c6dc4a4c-04bf-46db-a8bc-a5967cc5daa1.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046305.jpg/0e7eaf2e-a79f-4aa4-a8bc-5a0e154a969b_dcd2d1b3-f6d3-456e-8af4-0a6380abfd99.png,Carabus goryi,Harpalus pensylvanicus,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033634.jpg/40d3e29c-5b18-481c-a50e-7237adce63bb_bbf6dbcc-80f8-459f-9071-92b73b802243.png,Sphaeroderus stenostomus,Pterostichus protractus,Sphaeroderus stenostomus,Sphaeroderus stenostomus,Calathus advena,Carabus goryi,Carabus goryi,Carabus goryi,Sphaeroderus stenostomus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051545.jpg/3a13bb32-945d-4dce-ae69-9d1092f96e04_b7713ae0-12b6-44a2-8fdb-3d58cf61fd2c.png,Harpalus caliginosus,Anisodactylus ovularis,Anisodactylus ovularis,Anisodactylus ovularis,Synuchus impunctatus,Harpalus caliginosus,Harpalus caliginosus,Cyclotrachelus torvus,Harpalus caliginosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051529.jpg/3cc33c9d-14cc-49d4-b60b-784f226db8d4_a4521f1e-313c-4798-a08a-536b806360f6.png,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Calathus advena,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050035.jpg/33d58d0d-044d-4acb-acda-bfd77b2090f1_9cc1ce61-b007-4ec9-870d-d439c8db5ad7.png,Pterostichus melanarius,Pterostichus melanarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus melanarius,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051607.jpg/fad6b176-0fef-4a5f-b297-57a01e787db1_df0c6e8c-4c36-46c7-a629-b5ebc8814c0d.png,Calathus advena,Cratacanthus dubius,Calathus advena,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Cymindis neglecta,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049769.jpg/6115b2eb-940d-4294-a2a2-09378e7a36eb_c9fc108d-5dc9-45a6-9998-956d053ead5e.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Calathus advena,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_1.jpg/eccba4d5-017b-4911-91c7-ec2d102e64dc_8c2ede23-e15f-4efb-99a2-bffca5b0d673.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033651.jpg/ae79ee59-a72a-42c3-ae25-4befee9352c2_d5fc7d80-cef0-49b4-b279-add08274493b.png,Synuchus impunctatus,Pterostichus restrictus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046069.jpg/ab254c20-16bf-4573-9993-4c4736a378f4_974e8b88-994d-4a40-ae85-2899f9d26908.png,Pterostichus lachrymosus,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus melanarius melanarius,Calathus advena,Pterostichus lachrymosus,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033622.jpg/e8b4f96d-c225-49df-a4c5-131dd00c12f5_388a1577-7e08-493a-83e5-f74a8c9e351b.png,Synuchus impunctatus,Synuchus impunctatus,Cymindis neglecta,Calathus advena,Calathus advena,Synuchus impunctatus,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051601.jpg/1373b42e-737a-4246-a8e8-fa6afa260fb2_2e49fe79-8973-475f-a8a4-13ae347f5877.png,Calathus advena,Pterostichus restrictus,Calathus advena,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056864.jpg/ae438111-4c7c-4507-9b45-e629014c235d_6cc389d0-619d-4988-83a2-05e5a4ab9c11.png,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli
